trajectory,eps_m,t_s,min_samples,n_points,step_n_stops,step_n_moves,step_mean_stop_s,step_mean_move_pts,step_wall_s,step_wall_p25_s,step_wall_p75_s,stss_n_stops,stss_n_moves,stss_mean_stop_s,stss_mean_move_pts,stss_wall_s,stss_wall_p25_s,stss_wall_p75_s,f1,precision,recall,matched_iou_mean
4811115,15.0,10.0,5,643,7,7,34.285714285714285,56.57142857142857,0.0065764000000000005,0.005481099999999999,0.0076373000000000005,11,11,16.545454545454547,40.90909090909091,0.32305095,0.31936577499999996,0.326736125,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.7449874686716792
4824328,15.0,10.0,5,688,6,6,72.66666666666667,41.0,0.0133256,0.011169700000000001,0.0190462,16,17,15.0,25.41176470588235,0.4835872,0.47577110000000006,0.49140329999999993,0.18181818181818182,0.3333333333333333,0.125,0.8273026315789473
4861227,15.0,10.0,5,710,7,7,80.28571428571429,20.142857142857142,0.012881400000000001,0.0121112,0.0129587,12,13,16.083333333333332,38.84615384615385,0.5020573500000001,0.494269975,0.509844725,0.10526315789473685,0.14285714285714285,0.08333333333333333,0.9655172413793104
4861687,15.0,10.0,5,746,10,9,50.3,25.88888888888889,0.0186737,0.018537099999999997,0.018830799999999998,11,11,17.90909090909091,48.90909090909091,0.44645065,0.4383328250000001,0.4545684749999999,0.28571428571428564,0.3,0.2727272727272727,0.7719780219780219
4862222,15.0,10.0,5,670,4,4,50.0,116.5,0.0104625,0.0084359,0.010834300000000002,2,3,11.0,215.33333333333334,0.17170115,0.162947425,0.180454875,0.0,0.0,0.0,0.0
4862380,15.0,10.0,5,660,8,9,32.625,43.44444444444444,0.0088174,0.008257,0.0089789,8,8,18.375,63.125,0.3421037,0.34180795,0.34239945,0.5,0.5,0.5,0.810383631713555
4865550,15.0,10.0,5,642,8,8,38.75,40.5,0.0068757,0.006690999999999999,0.010294600000000001,6,7,15.333333333333334,77.71428571428571,0.27965665,0.27671377500000005,0.282599525,0.14285714285714288,0.125,0.16666666666666666,0.8888888888888888
4865558,15.0,10.0,5,649,7,8,35.57142857142857,49.125,0.009717700000000001,0.0092586,0.0099619,9,9,14.88888888888889,56.22222222222222,0.24412649999999997,0.24335159999999997,0.2449014,0.125,0.14285714285714285,0.1111111111111111,0.5789473684210527
4912927,15.0,10.0,5,674,3,2,24.0,299.5,0.006186,0.0061373999999999995,0.0062337,2,2,11.5,324.5,0.08757690000000001,0.08333505000000001,0.09181875,0.4,0.3333333333333333,0.5,0.9090909090909091
4915833,15.0,10.0,5,675,10,10,34.6,31.9,0.0133778,0.0130628,0.0134748,5,5,25.8,108.2,0.3184326,0.3034527,0.33341250000000006,0.26666666666666666,0.2,0.4,0.8276515151515151
4940890,15.0,10.0,5,683,7,7,42.285714285714285,54.285714285714285,0.0133613,0.012522600000000002,0.014617999999999997,6,7,24.5,75.71428571428571,0.2910324,0.28967885,0.29238595,0.30769230769230765,0.2857142857142857,0.3333333333333333,0.7702552719200888
5244934,15.0,10.0,5,656,8,7,63.0,20.571428571428573,0.0181487,0.012280200000000003,0.0192385,9,10,16.88888888888889,49.5,0.46700919999999996,0.4596558,0.4743626,0.11764705882352941,0.125,0.1111111111111111,0.6842105263157895
5351422,15.0,10.0,5,654,8,8,41.25,39.5,0.0143191,0.013932,0.0144761,12,13,14.5,36.0,0.37208905,0.366299875,0.377878225,0.1,0.125,0.08333333333333333,0.8947368421052632
5477477,15.0,10.0,5,678,3,3,40.0,185.0,0.0035023000000000007,0.0034203000000000002,0.0035962000000000004,2,3,12.5,217.0,0.1130257,0.11249340000000001,0.113558,0.0,0.0,0.0,0.0
5499001,15.0,10.0,5,670,6,7,27.666666666666668,71.14285714285714,0.008005000000000002,0.007947000000000001,0.0081302,2,3,16.5,211.66666666666666,0.15536035,0.14923137499999997,0.16148932500000002,0.5,0.3333333333333333,1.0,0.71256038647343
5503058,15.0,10.0,5,916,10,9,63.9,29.666666666666668,0.0387559,0.0367401,0.050895300000000004,8,9,15.5,87.11111111111111,0.61177525,0.611593075,0.6119574249999999,0.11111111111111112,0.1,0.125,0.8888888888888888
5503168,15.0,10.0,5,695,7,8,74.57142857142857,20.75,0.0217435,0.0132551,0.022585100000000004,14,13,14.285714285714286,37.0,0.56344735,0.5375738750000001,0.589320825,0.38095238095238093,0.5714285714285714,0.2857142857142857,0.6695578231292517
