gamma_mps,k,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,n_moves_mean,n_moves_median,n_moves_std,n_moves_min,n_moves_max,n_stops_mean,n_stops_median,n_stops_std,n_stops_min,n_stops_max,n_move_points_mean,n_move_points_median,n_move_points_std,n_move_points_min,n_move_points_max,n_move_keypoints_mean,n_move_keypoints_median,n_move_keypoints_std,n_move_keypoints_min,n_move_keypoints_max,move_cr_mean,move_cr_median,move_cr_std,move_cr_min,move_cr_max,move_retention_ratio_mean,move_retention_ratio_median,move_retention_ratio_std,move_retention_ratio_min,move_retention_ratio_max,e_match_rate_mean,e_match_rate_median,e_match_rate_std,e_match_rate_min,e_match_rate_max,v_match_rate_mean,v_match_rate_median,v_match_rate_std,v_match_rate_min,v_match_rate_max,move_latency_us_per_point_mean,move_latency_us_per_point_median,move_latency_us_per_point_std,move_latency_us_per_point_min,move_latency_us_per_point_max,passes_retention_floor
2.0,6,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,16.58505094474208,16.40923898531375,4.040110002164047,6.976744186046512,26.905263157894737,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.004061714602004698,0.0,0.00962375867668122,0.0,0.0449438202247191,0.32533714695474625,0.3188405797101449,0.18455787121055073,0.0,0.8,10.578189143970867,9.618859203575783,2.9934682148421037,6.723093681917211,19.74787234042553,1
2.0,2,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,16.454980929733704,16.25824175824176,3.9403715290907084,6.976744186046512,26.905263157894737,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.05142863548384976,0.03306010928961749,0.06615143125578078,0.0,0.5333333333333333,0.8540768007232205,0.9285714285714286,0.23720804639620727,0.07253886010362694,1.0,11.331382728009105,10.582794122513818,2.7388533790150205,7.294771241830066,21.899118942731278,1
2.0,7,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,16.16859802115961,15.834192439862544,3.9757969567589626,6.923076923076923,26.081632653061224,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.0021353667351178217,0.0,0.006236972559402354,0.0,0.03571428571428571,0.20198793879110546,0.17711598746081506,0.12403468029968981,0.0,0.5263157894736842,10.40669533959959,9.569248001385585,3.2482110459256353,6.667493112947659,25.62985074626866,1
2.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,15.743400570716005,15.590697674418603,3.7548621889297835,6.857142857142857,26.081632653061224,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.0009964437951275604,0.0,0.004305102095762209,0.0,0.03571428571428571,0.13954185113245493,0.12158167036215817,0.10658011860281161,0.0,0.5,10.579693585836267,9.571058310021508,3.2560409269500417,6.4035,22.97795698924731,1
2.0,9,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,15.336243257808821,15.275835396039604,3.6870884520215728,6.818181818181818,25.058823529411764,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.0005760993070928322,0.0,0.002830470331277909,0.0,0.021739130434782608,0.09054934701389185,0.06742424242424241,0.07574041574605767,0.0,0.5,10.441177085074578,9.587956029456542,3.126141795492007,6.046518105849581,21.564893617021276,1
2.0,10,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,90.48,84.5,48.24086871254926,5.0,275.0,14.700262855469198,14.463620230700975,3.4637953556582626,6.741573033707865,23.036496350364963,0.21303903899908977,0.2022607447159064,0.07003632122337428,0.1,0.4583333333333333,0.00038857997998540447,0.0,0.002036178336850926,0.0,0.013513513513513514,0.0483383351659777,0.038867924528301886,0.04757136626831332,0.0,0.1875,9.83231320231516,9.107546798606926,3.0699325699166744,6.026704545454545,21.444776119402984,1
15.0,4,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,33.36809392856104,31.305882352941175,12.150168458770423,13.208955223880597,68.8695652173913,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0018684814845805558,0.0,0.008312617830604122,0.0,0.05263157894736842,0.2737302701009056,0.2346683354192741,0.20453008320625002,0.0,0.8333333333333334,7.367128568369579,7.057045675413022,1.4303567277654434,4.715608465608466,13.487804878048781,0
20.0,4,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,33.66829378908331,31.305882352941175,12.144693422831441,13.308270676691729,68.8695652173913,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.002596482130704163,0.0,0.009493998327842227,0.0,0.047619047619047616,0.2936135759434012,0.2583333333333333,0.22134186846262163,0.0,1.0,7.963905357684652,7.544582662858568,2.253992525402021,5.0449392712550605,24.070731707317073,0
20.0,3,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,33.52807378128779,31.305882352941175,12.100651374974063,13.11111111111111,70.4,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.002616594224094224,0.0,0.009202898292926191,0.0,0.047619047619047616,0.4589779811013259,0.4852941176470588,0.26340842660728303,0.0,1.0,7.881444548906801,7.567194278677654,1.7499014995252962,5.084061135371179,17.151219512195123,0
15.0,3,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,33.33498343133053,31.296791443850267,12.072437951378408,13.014705882352942,70.4,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.002671973550650021,0.0,0.009096182910137371,0.0,0.047619047619047616,0.4532519156309765,0.4772727272727273,0.25967117493668573,0.0,1.0,7.5833472373505,7.299175965270139,1.5751173320854626,4.7875000000000005,13.297560975609757,0
20.0,2,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,32.81802084940868,30.72313883299799,11.81089162047172,13.11111111111111,68.8695652173913,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0067041755891434525,0.0,0.017789811279789864,0.0,0.10526315789473684,0.6920577395453719,0.7777777777777778,0.27391812631800266,0.0,1.0,7.859205362495663,7.456909930715935,1.899693756738949,4.595238095238095,18.46829268292683,0
20.0,6,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,32.722189142308224,30.699118046132973,12.093397066997147,13.258426966292134,68.6086956521739,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0007792207792207792,0.0,0.005618448004020717,0.0,0.047619047619047616,0.10703977577730314,0.07275132275132275,0.11601278582458886,0.0,0.5,7.224967967442269,6.787913055163609,1.6254315693993349,5.084384384384384,17.026829268292683,0
15.0,6,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,32.59136833399386,30.699118046132973,12.049850303434013,13.159851301115241,68.6086956521739,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0007703081232492997,0.0,0.005571652764950546,0.0,0.047619047619047616,0.10483789092207817,0.07275132275132275,0.11162088607675626,0.0,0.45454545454545453,7.319535993956001,7.110211857037263,1.6022134834729296,4.8711688311688315,17.578048780487805,0
20.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,33.218419244062545,30.599031690140848,12.234985734288793,13.358490566037736,68.8695652173913,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0009090909090909091,0.0,0.005748838459682699,0.0,0.047619047619047616,0.17155894691892853,0.12771739130434784,0.16013308583941976,0.0,0.6666666666666666,7.485633105995429,7.211404926773952,1.7647652449859474,5.0103064066852365,17.878048780487806,0
15.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,33.1308818783374,30.52662315355548,12.374619001466293,13.258426966292134,71.72727272727273,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0013763687293099056,0.0,0.00737140442317272,0.0,0.047619047619047616,0.17183062480664868,0.13333333333333333,0.16055460208213493,0.0,0.6666666666666666,7.462353864177601,7.127908464019575,1.5662812873925605,4.754734848484849,14.626829268292685,0
15.0,2,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,32.65477394048655,30.474031690140848,11.672009561967826,13.014705882352942,68.8695652173913,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.007096825571935423,0.0,0.01828609694408588,0.0,0.10526315789473684,0.7055536559050036,0.8,0.26974569351969296,0.0,1.0,8.108993137619988,7.7764831349206345,1.9564443533598794,4.9740654205607475,21.1,0
10.0,4,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,32.17285061689299,30.205164992826397,11.213472655094131,13.014705882352942,65.75,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.003527513152419379,0.0,0.013029993335530973,0.0,0.08333333333333333,0.3066576995340585,0.26136363636363635,0.21027009916347314,0.0,1.0,8.104428420876765,7.697418864662912,2.0043577659203318,5.374066390041494,21.490243902439026,0
10.0,3,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,31.97026080581623,30.188594984541396,11.153784631461367,12.826086956521738,63.36,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.004171898658217928,0.0,0.013557845510506924,0.0,0.08333333333333333,0.48739723830045795,0.5,0.2576548216851472,0.0,1.0,7.977424019580854,7.648652521355746,1.764812662854317,4.038292011019284,13.634834834834834,0
10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,31.807311979024767,30.101077050538525,11.363270874233596,12.757281553398059,63.12,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.001009389731409513,0.0,0.005647446289999127,0.0,0.045454545454545456,0.1719723467473416,0.1380952380952381,0.15037930583695158,0.0,0.7,7.970522389184744,7.394692323861923,1.9805091905545824,4.0884210526315785,17.385365853658534,0
20.0,7,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,32.12491796917863,30.059384941675503,11.860563229243224,13.258426966292134,67.40425531914893,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0007792207792207792,0.0,0.005618448004020717,0.0,0.047619047619047616,0.06345605044960147,0.03927608779360801,0.08538295362175867,0.0,0.45454545454545453,7.01039810496873,6.7359726443769,1.5070422812325868,4.006959706959707,13.799999999999999,0
15.0,7,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,31.975911064124208,30.059384941675503,11.813113618770148,12.967105263157896,67.40425531914893,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0007703081232492997,0.0,0.005571652764950546,0.0,0.047619047619047616,0.06204300894688952,0.03482062104311125,0.08392367845614838,0.0,0.45454545454545453,7.136847887056203,6.943395684774996,1.5767166610590724,4.300281690140845,14.217073170731707,0
10.0,2,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,31.276314515778882,29.870833333333334,10.97826560597458,12.826086956521738,62.11764705882353,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.008228707189646954,0.0,0.019560759219465033,0.0,0.1111111111111111,0.7056499955266444,0.8,0.2690779430166656,0.0,1.0,8.129748178283265,7.9324337340401705,1.749863347830072,4.498347107438017,14.870731707317074,0
10.0,6,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,31.260550444242227,29.507575757575758,11.198079294291384,12.514285714285714,65.75,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.0005320648343904158,0.0,0.004603357301624262,0.0,0.045454545454545456,0.11052192033162901,0.08333333333333333,0.12653097226100196,0.0,0.7,7.593145858523093,7.075076761173703,2.231447158066772,4.740748898678414,21.673170731707316,0
15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,31.249198907354156,29.392857142857142,11.469988761543846,12.464788732394366,67.40425531914893,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0,0.0,0.0,0.0,0.0,0.031962012325427856,0.0,0.04870860259135184,0.0,0.2,6.91140402940003,6.6522283845485735,1.4842394585357053,4.381059063136456,15.092682926829267,0
20.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,31.352284510583786,29.392857142857142,11.494514206363789,12.553191489361701,67.40425531914893,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0,0.0,0.0,0.0,0.0,0.031987829354876075,0.0,0.04853572773740862,0.0,0.2,7.230092266442294,6.804085296857766,1.431604071680275,5.298076923076923,15.419512195121952,0
10.0,7,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,30.571390816680463,29.058747220163085,10.949553365552308,12.166666666666666,64.40816326530613,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.0007248157248157249,0.0,0.005264748508487941,0.0,0.045454545454545456,0.0562484907775599,0.036205766710353866,0.07692533415415753,0.0,0.5263157894736842,7.431204645896607,7.0997539779867065,1.8261958899806057,4.852444444444444,16.70149253731343,0
20.0,9,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,30.88383207231242,28.922695035460993,11.211192362477844,12.553191489361701,60.92307692307692,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0,0.0,0.0,0.0,0.0,0.0183000336747606,0.0,0.03501699879781223,0.0,0.18181818181818182,7.025944256896751,6.775597513907261,1.7046964483106202,3.8380855397148674,15.117073170731706,0
15.0,9,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,30.789570485752993,28.922695035460993,11.189627659009096,12.464788732394366,60.92307692307692,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0,0.0,0.0,0.0,0.0,0.018819245369782293,0.0,0.036463654682471404,0.0,0.18181818181818182,7.040409995446174,6.797156548329356,1.4650197631907618,4.667979002624672,13.594029850746267,0
20.0,10,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.59,28.5,29.358492997957356,2.0,146.0,30.340195022250054,28.79047619047619,11.02827512078527,12.291666666666666,60.92307692307692,0.08687080784316548,0.07444871135040976,0.046099340393445466,0.02972972972972973,0.23389830508474577,0.0,0.0,0.0,0.0,0.0,0.008032649257611152,0.0,0.02299794729379963,0.0,0.18181818181818182,6.6791707742250335,6.38661686896981,1.3252626761111321,4.64847250509165,13.334146341463416,0
15.0,10,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,37.84,29.0,29.760566411466584,2.0,150.0,30.236661303605967,28.79047619047619,11.008615826485915,12.206896551724139,60.92307692307692,0.08735019766470568,0.07444871135040976,0.04665476229104951,0.02972972972972973,0.23559322033898306,0.0,0.0,0.0,0.0,0.0,0.007983925640235147,0.0,0.022923632441965967,0.0,0.18181818181818182,6.619270047251674,6.398443223443223,1.1604591085996208,4.530094043887147,11.982926829268292,0
7.5,4,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,29.63047935202471,28.515862068965518,9.94355073474139,12.206896551724139,54.888888888888886,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.002511184445490754,0.0,0.009120312965655906,0.0,0.0625,0.2936233654864934,0.25,0.2088619984463644,0.0,1.0,7.954813386972405,7.646366112634026,1.6160676102912646,5.3530303030303035,14.046341463414633,0
7.5,3,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,29.606566027695866,28.428803245436107,9.850019420423344,12.123287671232877,55.61538461538461,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.002808436834419316,0.0,0.008664841694493837,0.0,0.038461538461538464,0.5023070374645161,0.5,0.2639912075624926,0.0,1.0,8.359770332940526,7.9624213994037625,1.797788308622139,5.663068181818182,16.734146341463415,0
10.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,29.985298738806325,28.427500000000002,10.84338027721518,12.166666666666666,64.40816326530613,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.0,0.0,0.0,0.0,0.0,0.03287799265285867,0.0,0.0525213848892405,0.0,0.25806451612903225,7.159806888007003,6.938208333333334,1.6066241210835428,3.9942307692307697,14.556097560975608,0
10.0,10,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,28.921328512409758,27.977272727272727,10.378581504826245,12.040816326530612,58.44444444444444,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.0,0.0,0.0,0.0,0.0,0.006415557110837744,0.0,0.021577873047743047,0.0,0.18181818181818182,6.453152605273516,6.20157253661926,1.4063722416732873,4.634347826086957,12.304878048780488,0
10.0,9,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,39.69,31.0,30.619758260959475,2.0,158.0,29.37112796818884,27.977272727272727,10.43786152116961,12.166666666666666,58.44444444444444,0.09172301768633699,0.0778371756320303,0.04804441019744479,0.02972972972972973,0.2404870624048706,0.0,0.0,0.0,0.0,0.0,0.015363517640236331,0.0,0.03308067347821454,0.0,0.18181818181818182,7.062087594823298,6.737824166698124,1.693244984043973,3.8546666666666667,15.09179104477612,0
7.5,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,29.492695397551778,27.833766233766234,9.887940812419176,12.249134948096886,54.888888888888886,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.0013903027221105024,0.0,0.0071797598155071375,0.0,0.045454545454545456,0.18687565412139576,0.16228070175438597,0.15460141343947104,0.0,0.5833333333333334,7.993940706800897,7.620125823430374,1.7508174202430078,4.764204545454546,15.860975609756096,0
7.5,2,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,29.120411505052672,27.756332082551594,9.378663135527514,12.0,53.72093023255814,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.017497090255534763,0.0,0.038980352961356934,0.0,0.3076923076923077,0.7560562231333887,0.8452380952380952,0.25341616083199026,0.0,1.0,8.758545505446078,8.45696430006775,1.7977995996814224,5.25719696969697,15.106716417910448,0
7.5,6,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,28.931456762054964,27.44297082228117,9.526241498497097,12.206896551724139,54.888888888888886,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.0010893280632411067,0.0,0.006542642801354016,0.0,0.045454545454545456,0.10806664543755097,0.07846153846153847,0.11556418112790924,0.0,0.6,7.611805111021699,7.163876794727859,2.2862057214710503,3.989010989010989,21.190243902439022,0
7.5,7,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,28.184719603152757,27.02777777777778,9.12419440597627,11.945454545454545,52.92857142857143,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.0002,0.0,0.002,0.0,0.02,0.06069897018615402,0.029437229437229435,0.08827245267703453,0.0,0.5263157894736842,7.454356550625128,7.0498258791584805,1.7564625863284828,4.302528089887641,15.163414634146342,0
7.5,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,27.666840373226968,26.736231884057972,9.105994347394446,11.945454545454545,52.0,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.0,0.0,0.0,0.0,0.0,0.03526361800052468,0.0,0.06474090870822025,0.0,0.36,7.310145055800754,6.79795871559633,1.7735312133857586,4.406596306068601,16.53134328358209,0
7.5,9,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,42.83,35.0,31.154893255111205,2.0,161.0,27.213809373879357,26.470085470085472,8.993196853267929,11.945454545454545,51.333333333333336,0.09920654151520376,0.08333333333333333,0.04831509558533491,0.03513513513513514,0.2457627118644068,0.0,0.0,0.0,0.0,0.0,0.015719139876933578,0.0,0.03190224095736444,0.0,0.16666666666666666,6.946198583907275,6.62072300882596,1.7476641026753594,4.244976816074189,15.952985074626865,0
