trajectory,gamma_mps,k,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_retention_ratio,e_match_rate,v_match_rate,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point
5615988,7.5,9,671,6,5,356,31,24.837209302325583,0.08707865168539326,0.0,0.0,7.132022471910112,nan,nan
5616015,7.5,9,657,2,1,624,108,17.82857142857143,0.17307692307692307,0.0,0.02247191011235955,6.8671474358974365,nan,nan
5633515,7.5,9,663,6,5,410,34,26.73913043478261,0.08292682926829269,0.0,0.0,6.795121951219512,nan,nan
5692189,7.5,9,1527,6,5,401,33,26.733333333333334,0.08229426433915212,0.0,0.0,8.731172069825435,nan,nan
5705278,7.5,9,643,8,7,323,37,18.28301886792453,0.11455108359133127,0.0,0.0,7.444891640866873,nan,nan
5705752,7.5,9,682,5,4,434,36,28.304347826086957,0.08294930875576037,0.0,0.0,7.5195852534562215,nan,nan
5706077,7.5,9,656,5,5,382,29,29.384615384615383,0.07591623036649214,0.0,0.0,6.303403141361256,nan,nan
5706137,7.5,9,737,7,7,173,9,22.565217391304348,0.05202312138728324,0.0,0.0,7.534682080924855,nan,nan
5715345,7.5,9,923,4,3,491,36,33.47727272727273,0.07331975560081466,0.0,0.0,5.784114052953157,nan,nan
5771585,7.5,9,720,6,5,355,18,35.5,0.05070422535211268,0.0,0.0,6.310422535211267,nan,nan
5771621,7.5,9,675,6,5,379,15,42.111111111111114,0.0395778364116095,0.0,0.0,5.892348284960422,nan,nan
5772092,7.5,9,729,8,7,335,25,24.51219512195122,0.07462686567164178,0.0,0.0,6.674328358208956,nan,nan
5772102,7.5,9,725,5,4,359,20,35.9,0.055710306406685235,0.0,0.0,6.734261838440111,nan,nan
5772192,7.5,9,706,7,6,381,27,27.878048780487806,0.07086614173228346,0.0,0.0,7.166141732283465,nan,nan
5874746,7.5,9,729,6,6,364,28,27.3,0.07692307692307693,0.0,0.0,6.503571428571429,nan,nan
5874767,7.5,9,1278,8,7,245,14,24.5,0.05714285714285714,0.0,0.0,6.790204081632653,nan,nan
5874769,7.5,9,649,6,6,322,19,31.161290322580644,0.059006211180124224,0.0,0.0,5.035714285714286,nan,nan
5874787,7.5,9,1064,5,5,225,15,27.0,0.06666666666666667,0.0,0.0,5.159111111111111,nan,nan
5875173,7.5,9,712,4,4,95,5,21.923076923076923,0.05263157894736842,0.0,0.0,5.617894736842106,nan,nan
5882173,7.5,9,665,8,7,273,29,18.2,0.10622710622710622,0.0,0.0,6.050915750915752,nan,nan
5969330,7.5,9,721,6,5,459,95,12.869158878504672,0.20697167755991286,0.0,0.0,7.303485838779957,nan,nan
5969331,7.5,9,706,6,5,359,35,24.477272727272727,0.09749303621169916,0.0,0.037037037037037035,8.25208913649025,nan,nan
5969362,7.5,9,672,5,5,449,27,36.4054054054054,0.060133630289532294,0.0,0.0,5.199109131403119,nan,nan
6058407,7.5,9,696,7,7,329,46,16.45,0.1398176291793313,0.0,0.0,5.73161094224924,nan,nan
6062407,7.5,9,666,7,6,333,30,22.704545454545453,0.09009009009009009,0.0,0.0,6.448048048048047,nan,nan
6109129,7.5,9,721,4,3,482,23,46.645161290322584,0.04771784232365145,0.0,0.0,4.9473029045643155,nan,nan
6148097,7.5,9,725,4,4,458,49,25.682242990654206,0.10698689956331878,0.0,0.025,6.443886462882096,nan,nan
6148143,7.5,9,677,5,4,437,29,33.61538461538461,0.06636155606407322,0.0,0.0,6.051029748283753,nan,nan
6148208,7.5,9,646,3,3,319,45,18.764705882352942,0.14106583072100312,0.0,0.0,6.493416927899687,nan,nan
6190357,7.5,9,710,2,2,494,32,44.90909090909091,0.06477732793522267,0.0,0.043478260869565216,6.00242914979757,nan,nan
6193396,7.5,9,658,6,5,370,13,44.4,0.03513513513513514,0.0,0.0,6.653513513513514,nan,nan
6193436,7.5,9,666,5,6,94,10,14.1,0.10638297872340426,0.0,0.0,8.586170212765957,nan,nan
4216956,7.5,10,910,6,5,363,42,20.166666666666668,0.11570247933884298,0.0,0.0,6.357575757575758,nan,nan
4272243,7.5,10,646,2,1,600,124,14.0625,0.20666666666666667,0.0,0.0,6.082666666666666,nan,nan
4344977,7.5,10,1187,5,5,384,66,15.157894736842104,0.171875,0.0,0.0,8.353645833333333,nan,nan
4350946,7.5,10,690,5,5,394,21,38.12903225806452,0.0532994923857868,0.0,0.0,8.107868020304569,nan,nan
4351935,7.5,10,775,6,5,369,29,27.0,0.07859078590785908,0.0,0.0,6.986991869918699,nan,nan
4352377,7.5,10,716,5,4,428,31,31.317073170731707,0.07242990654205607,0.0,0.0,6.107476635514018,nan,nan
4358853,7.5,10,666,4,3,528,25,48.0,0.04734848484848485,0.0,0.0,5.765530303030303,nan,nan
4359232,7.5,10,681,3,2,590,145,11.721854304635762,0.2457627118644068,0.0,0.0,7.284915254237289,nan,nan
4370045,7.5,10,720,4,3,467,66,20.91044776119403,0.14132762312633834,0.0,0.043478260869565216,8.040256959314776,nan,nan
4389353,7.5,10,650,5,4,462,62,20.233576642335766,0.1341991341991342,0.0,0.019230769230769232,7.497186147186147,nan,nan
4389414,7.5,10,645,5,5,422,49,21.45762711864407,0.11611374407582939,0.0,0.0,6.337440758293839,nan,nan
4392729,7.5,10,652,4,3,478,46,26.555555555555557,0.09623430962343096,0.0,0.0,5.808577405857741,nan,nan
4393045,7.5,10,936,4,3,438,36,29.863636363636363,0.0821917808219178,0.0,0.0,6.826255707762558,nan,nan
4440451,7.5,10,657,3,2,546,87,17.612903225806452,0.15934065934065933,0.0,0.0,6.165567765567766,nan,nan
4443744,7.5,10,710,7,6,399,76,15.151898734177216,0.19047619047619047,0.0,0.0196078431372549,8.044360902255638,nan,nan
4448887,7.5,10,666,6,6,333,20,31.21875,0.06006006006006006,0.0,0.0,8.031231231231232,nan,nan
4469551,7.5,10,670,4,3,512,72,19.2,0.140625,0.0,0.0,6.576171875,nan,nan
4472905,7.5,10,816,4,3,463,43,29.242105263157896,0.09287257019438445,0.0,0.030303030303030304,5.647516198704104,nan,nan
4473229,7.5,10,673,4,4,446,37,29.733333333333334,0.08295964125560538,0.0,0.0,4.861210762331838,nan,nan
4481970,7.5,10,642,3,2,494,28,49.4,0.05668016194331984,0.0,0.058823529411764705,5.746761133603239,nan,nan
4482888,7.5,10,647,1,0,647,94,20.21875,0.14528593508500773,0.0,0.0,6.080680061823802,nan,nan
4487550,7.5,10,653,4,3,480,40,30.0,0.08333333333333333,0.0,0.0,6.965416666666667,nan,nan
4487946,7.5,10,710,2,1,227,35,17.46153846153846,0.15418502202643172,0.0,0.0,8.837004405286343,nan,nan
4504164,7.5,10,649,5,5,364,31,26.634146341463413,0.08516483516483517,0.0,0.0,8.860164835164834,nan,nan
4527487,7.5,10,671,4,5,134,8,25.125,0.05970149253731343,0.0,0.0,10.985074626865671,nan,nan
4544584,7.5,10,672,4,3,540,35,37.674418604651166,0.06481481481481481,0.0,0.0,5.171111111111111,nan,nan
4547202,7.5,10,696,5,4,436,27,35.351351351351354,0.06192660550458716,0.0,0.0,6.409403669724771,nan,nan
4559519,7.5,10,991,6,5,358,36,22.375,0.1005586592178771,0.0,0.0,6.236592178770949,nan,nan
4575701,7.5,10,700,2,1,657,161,11.945454545454545,0.2450532724505327,0.0,0.0,6.119482496194825,nan,nan
4579744,7.5,10,678,6,5,377,36,23.5625,0.09549071618037135,0.0,0.0,7.719893899204244,nan,nan
4605892,7.5,10,678,2,3,41,2,20.5,0.04878048780487805,0.0,0.0,13.390243902439025,nan,nan
4668185,7.5,10,641,7,6,372,44,19.24137931034483,0.11827956989247312,0.0,0.0,7.98010752688172,nan,nan
4705097,7.5,10,659,4,4,451,37,30.066666666666666,0.082039911308204,0.0,0.0,6.275831485587584,nan,nan
4724133,7.5,10,650,4,4,454,45,25.69811320754717,0.09911894273127753,0.0,0.0,5.806828193832599,nan,nan
4749525,7.5,10,805,3,2,526,31,42.648648648648646,0.058935361216730035,0.0,0.0,5.822433460076046,nan,nan
4754626,7.5,10,1144,5,4,433,39,26.510204081632654,0.09006928406466513,0.0,0.0,5.489376443418014,nan,nan
4754956,7.5,10,647,5,4,419,57,20.112,0.1360381861575179,0.0,0.021739130434782608,6.720286396181384,nan,nan
4775763,7.5,10,718,6,5,449,32,30.613636363636363,0.07126948775055679,0.0,0.0,7.612694877505568,nan,nan
4785421,7.5,10,773,4,4,460,28,38.333333333333336,0.06086956521739131,0.0,0.0,6.902826086956522,nan,nan
4789937,7.5,10,678,4,4,524,37,34.93333333333333,0.07061068702290077,0.0,0.0,5.969847328244274,nan,nan
4792515,7.5,10,705,7,6,236,12,27.23076923076923,0.05084745762711865,0.0,0.0,6.691525423728813,nan,nan
4811115,7.5,10,643,4,3,483,28,40.25,0.057971014492753624,0.0,0.0,4.757556935817806,nan,nan
4824328,7.5,10,688,4,3,355,21,36.724137931034484,0.059154929577464786,0.0,0.0,5.587323943661972,nan,nan
4861227,7.5,10,710,7,6,240,20,21.176470588235293,0.08333333333333333,0.0,0.0,7.2283333333333335,nan,nan
4861687,7.5,10,746,8,7,302,45,14.852459016393443,0.1490066225165563,0.0,0.0,7.283443708609271,nan,nan
4862222,7.5,10,670,4,3,486,63,20.535211267605632,0.12962962962962962,0.0,0.0,5.86440329218107,nan,nan
4862380,7.5,10,660,3,2,522,38,35.59090909090909,0.07279693486590039,0.0,0.0,5.140613026819923,nan,nan
4865550,7.5,10,642,5,5,382,55,18.634146341463413,0.14397905759162305,0.0,0.021739130434782608,7.041884816753926,nan,nan
4865558,7.5,10,649,5,4,503,86,15.71875,0.1709741550695825,0.0,0.0,7.336978131212724,nan,nan
4912927,7.5,10,674,2,1,638,153,12.469055374592834,0.23981191222570533,0.0,0.006993006993006993,5.426645768025078,nan,nan
4915833,7.5,10,675,4,3,479,58,22.992,0.12108559498956159,0.0,0.020833333333333332,8.95240083507307,nan,nan
4940890,7.5,10,683,3,2,530,52,29.7196261682243,0.09811320754716982,0.0,0.025,6.714150943396226,nan,nan
5244934,7.5,10,656,6,6,274,18,27.4,0.06569343065693431,0.0,0.0,12.457299270072994,nan,nan
5351422,7.5,10,654,4,3,487,58,25.408695652173915,0.11909650924024641,0.0,0.05714285714285714,8.16652977412731,nan,nan
5477477,7.5,10,678,2,2,586,118,14.40983606557377,0.20136518771331058,0.0,0.0,7.195051194539249,nan,nan
5499001,7.5,10,670,2,1,632,115,18.679802955665025,0.1819620253164557,0.0,0.02702702702702703,5.759018987341772,nan,nan
5503058,7.5,10,916,6,5,414,43,27.6,0.10386473429951691,0.0,0.1111111111111111,9.760628019323672,nan,nan
5503168,7.5,10,695,6,5,336,14,38.76923076923077,0.041666666666666664,0.0,0.0,8.691369047619048,nan,nan
5503359,7.5,10,716,6,6,319,17,33.0,0.05329153605015674,0.0,0.0,6.55987460815047,nan,nan
5540718,7.5,10,663,6,6,333,32,22.704545454545453,0.0960960960960961,0.0,0.0,5.5375375375375375,nan,nan
5540722,7.5,10,691,5,5,426,23,38.72727272727273,0.0539906103286385,0.0,0.0,5.102582159624412,nan,nan
5540733,7.5,10,641,4,3,490,37,35.853658536585364,0.07551020408163266,0.0,0.037037037037037035,5.238571428571428,nan,nan
5540847,7.5,10,869,6,6,375,23,32.142857142857146,0.06133333333333333,0.0,0.0,7.324,nan,nan
5547018,7.5,10,649,6,5,388,52,18.1875,0.13402061855670103,0.0,0.0,5.772938144329897,nan,nan
5565253,7.5,10,670,4,5,385,18,51.333333333333336,0.046753246753246755,0.0,0.1111111111111111,5.65974025974026,nan,nan
5615881,7.5,10,1051,6,6,357,34,23.282608695652176,0.09523809523809523,0.0,0.0,4.5,nan,nan
5615968,7.5,10,642,6,5,378,59,16.8,0.15608465608465608,0.0,0.02040816326530612,5.555026455026455,nan,nan
5615986,7.5,10,685,5,4,343,29,26.384615384615383,0.08454810495626822,0.0,0.0,5.883965014577259,nan,nan
5615988,7.5,10,671,6,5,356,31,24.837209302325583,0.08707865168539326,0.0,0.0,6.187078651685393,nan,nan
5616015,7.5,10,657,2,1,624,108,17.333333333333332,0.17307692307692307,0.0,0.01020408163265306,5.66698717948718,nan,nan
5633515,7.5,10,663,6,5,410,34,26.73913043478261,0.08292682926829269,0.0,0.0,7.056097560975609,nan,nan
5692189,7.5,10,1527,6,5,401,33,26.733333333333334,0.08229426433915212,0.0,0.0,6.702743142144639,nan,nan
5705278,7.5,10,643,8,7,323,37,18.28301886792453,0.11455108359133127,0.0,0.0,6.427244582043343,nan,nan
5705752,7.5,10,682,5,4,434,36,28.304347826086957,0.08294930875576037,0.0,0.0,5.791705069124424,nan,nan
5706077,7.5,10,656,5,5,382,29,29.384615384615383,0.07591623036649214,0.0,0.0,6.13717277486911,nan,nan
5706137,7.5,10,737,7,7,173,9,22.565217391304348,0.05202312138728324,0.0,0.0,7.927167630057804,nan,nan
5715345,7.5,10,923,4,3,491,36,33.47727272727273,0.07331975560081466,0.0,0.0,6.368635437881874,nan,nan
5771585,7.5,10,720,6,5,355,18,35.5,0.05070422535211268,0.0,0.0,6.48169014084507,nan,nan
5771621,7.5,10,675,6,5,379,15,42.111111111111114,0.0395778364116095,0.0,0.0,5.837994722955145,nan,nan
5772092,7.5,10,729,8,7,335,25,24.51219512195122,0.07462686567164178,0.0,0.0,6.679402985074627,nan,nan
5772102,7.5,10,725,5,4,359,20,35.9,0.055710306406685235,0.0,0.0,6.153481894150418,nan,nan
5772192,7.5,10,706,7,6,381,27,27.878048780487806,0.07086614173228346,0.0,0.0,6.383989501312336,nan,nan
5874746,7.5,10,729,6,6,364,28,27.3,0.07692307692307693,0.0,0.0,5.681318681318682,nan,nan
5874767,7.5,10,1278,8,7,245,14,24.5,0.05714285714285714,0.0,0.0,6.975918367346939,nan,nan
5874769,7.5,10,649,6,6,322,19,31.161290322580644,0.059006211180124224,0.0,0.0,5.980434782608696,nan,nan
5874787,7.5,10,1064,5,5,225,15,27.0,0.06666666666666667,0.0,0.0,5.2155555555555555,nan,nan
5875173,7.5,10,712,4,4,95,5,21.923076923076923,0.05263157894736842,0.0,0.0,7.604210526315789,nan,nan
5882173,7.5,10,665,8,7,273,29,18.2,0.10622710622710622,0.0,0.0,6.8959706959706955,nan,nan
5969330,7.5,10,721,6,5,459,95,12.869158878504672,0.20697167755991286,0.0,0.0,7.749673202614379,nan,nan
5969331,7.5,10,706,6,5,359,35,22.914893617021278,0.09749303621169916,0.0,0.0,7.4760445682451255,nan,nan
5969362,7.5,10,672,5,5,449,27,36.4054054054054,0.060133630289532294,0.0,0.0,5.540311804008908,nan,nan
6058407,7.5,10,696,7,7,329,46,16.45,0.1398176291793313,0.0,0.0,5.386018237082067,nan,nan
6062407,7.5,10,666,7,6,333,30,22.704545454545453,0.09009009009009009,0.0,0.0,5.952252252252252,nan,nan
6109129,7.5,10,721,4,3,482,23,46.645161290322584,0.04771784232365145,0.0,0.0,5.382780082987552,nan,nan
6148097,7.5,10,725,4,4,458,49,25.682242990654206,0.10698689956331878,0.0,0.025,5.996069868995633,nan,nan
6148143,7.5,10,677,5,4,437,29,33.61538461538461,0.06636155606407322,0.0,0.0,5.135240274599542,nan,nan
6148208,7.5,10,646,3,3,319,45,18.764705882352942,0.14106583072100312,0.0,0.0,5.541692789968652,nan,nan
6190357,7.5,10,710,2,2,494,32,41.166666666666664,0.06477732793522267,0.0,0.0,4.937044534412956,nan,nan
6193396,7.5,10,658,6,5,370,13,44.4,0.03513513513513514,0.0,0.0,5.735675675675675,nan,nan
6193436,7.5,10,666,5,6,94,10,14.1,0.10638297872340426,0.0,0.0,8.640425531914895,nan,nan
4216956,10.0,2,910,6,5,363,37,24.2,0.10192837465564739,0.0,0.5,4.498347107438017,nan,nan
4272243,10.0,2,646,2,1,600,119,15.189873417721518,0.19833333333333333,0.0,0.09302325581395349,6.318666666666666,nan,nan
4344977,10.0,2,1187,5,5,384,66,16.457142857142856,0.171875,0.0,0.9333333333333333,7.755208333333333,nan,nan
4350946,10.0,2,690,5,5,394,17,44.60377358490566,0.04314720812182741,0.0,0.8333333333333334,8.018020304568529,nan,nan
4351935,10.0,2,775,6,5,369,28,32.08695652173913,0.07588075880758807,0.0,0.7142857142857143,7.454471544715447,nan,nan
4352377,10.0,2,716,5,4,428,28,37.76470588235294,0.06542056074766354,0.0,0.625,6.145327102803738,nan,nan
4358853,10.0,2,666,4,3,528,21,62.11764705882353,0.03977272727272727,0.05263157894736842,0.8,5.682765151515151,nan,nan
4359232,10.0,2,681,3,2,590,141,12.826086956521738,0.23898305084745763,0.007246376811594203,0.07920792079207921,7.923898305084746,nan,nan
4370045,10.0,2,720,4,3,467,64,23.94871794871795,0.13704496788008566,0.0,0.8181818181818182,7.731691648822269,nan,nan
4389353,10.0,2,650,5,4,462,60,23.294117647058822,0.12987012987012986,0.0,0.8333333333333334,9.783766233766235,nan,nan
4389414,10.0,2,645,5,5,422,48,25.575757575757574,0.11374407582938388,0.0,0.8,10.091943127962086,nan,nan
4392729,10.0,2,652,4,3,478,43,35.407407407407405,0.0899581589958159,0.02702702702702703,0.875,9.140167364016737,nan,nan
4393045,10.0,2,936,4,3,438,34,34.578947368421055,0.0776255707762557,0.06896551724137931,0.875,8.787671232876713,nan,nan
4440451,10.0,2,657,3,2,546,83,26.634146341463413,0.152014652014652,0.05194805194805195,1.0,8.05018315018315,nan,nan
4443744,10.0,2,710,7,6,399,72,17.474452554744527,0.18045112781954886,0.0,0.9090909090909091,11.510776942355891,nan,nan
4448887,10.0,2,666,6,6,333,16,35.05263157894737,0.04804804804804805,0.06666666666666667,0.5714285714285714,13.45945945945946,nan,nan
4469551,10.0,2,670,4,3,512,70,30.415841584158414,0.13671875,0.07142857142857142,0.9090909090909091,9.5212890625,nan,nan
4472905,10.0,2,816,4,3,463,39,35.164556962025316,0.08423326133909287,0.0,0.875,7.870410367170626,nan,nan
4473229,10.0,2,673,4,4,446,35,31.11627906976744,0.07847533632286996,0.0,0.8181818181818182,8.294394618834081,nan,nan
4481970,10.0,2,642,3,2,494,26,52.0,0.05263157894736842,0.0,1.0,7.633198380566802,nan,nan
4482888,10.0,2,647,1,0,647,89,27.928057553956833,0.1375579598145286,0.0,0.34782608695652173,7.0230293663060275,nan,nan
4487550,10.0,2,653,4,3,480,37,35.1219512195122,0.07708333333333334,0.027777777777777776,1.0,8.65625,nan,nan
4487946,10.0,2,710,2,1,227,32,20.328358208955223,0.14096916299559473,0.1111111111111111,0.8571428571428571,8.532599118942732,nan,nan
4504164,10.0,2,649,5,5,364,28,28.736842105263158,0.07692307692307693,0.0,0.8888888888888888,6.738461538461539,nan,nan
4527487,10.0,2,671,4,5,134,7,26.8,0.05223880597014925,0.0,0.25,9.667910447761194,nan,nan
4544584,10.0,2,672,4,3,540,31,51.42857142857143,0.05740740740740741,0.0,1.0,9.754074074074074,nan,nan
4547202,10.0,2,696,5,4,436,25,36.84507042253521,0.05733944954128441,0.0,0.7777777777777778,9.288073394495413,nan,nan
4559519,10.0,2,991,6,5,358,31,28.64,0.08659217877094973,0.03571428571428571,0.8571428571428571,9.091061452513966,nan,nan
4575701,10.0,2,700,2,1,657,158,17.365638766519822,0.2404870624048706,0.036231884057971016,0.9444444444444444,7.243531202435312,nan,nan
4579744,10.0,2,678,6,5,377,29,29.0,0.07692307692307693,0.0,0.7777777777777778,10.015119363395225,nan,nan
4605892,10.0,2,678,2,3,41,2,20.5,0.04878048780487805,0.0,0.0,14.870731707317074,nan,nan
4668185,10.0,2,641,7,6,372,41,22.775510204081634,0.11021505376344086,0.025,0.7777777777777778,11.455913978494625,nan,nan
4705097,10.0,2,659,4,4,451,34,36.567567567567565,0.07538802660753881,0.0,1.0,8.90509977827051,nan,nan
4724133,10.0,2,650,4,4,454,40,37.31506849315068,0.0881057268722467,0.0,0.5714285714285714,7.940969162995595,nan,nan
4749525,10.0,2,805,3,2,526,21,61.88235294117647,0.039923954372623575,0.0,1.0,7.261216730038023,nan,nan
4754626,10.0,2,1144,5,4,433,35,31.682926829268293,0.08083140877598152,0.03125,1.0,8.831870669745959,nan,nan
4754956,10.0,2,647,5,4,419,53,23.27777777777778,0.12649164677804295,0.0,0.75,7.748210023866348,nan,nan
4775763,10.0,2,718,6,5,449,28,36.4054054054054,0.062360801781737196,0.0,0.75,8.955456570155903,nan,nan
4785421,10.0,2,773,4,4,460,20,50.18181818181818,0.043478260869565216,0.05555555555555555,0.8333333333333334,7.8028260869565225,nan,nan
4789937,10.0,2,678,4,4,524,30,44.91428571428571,0.05725190839694656,0.0,1.0,8.858396946564886,nan,nan
4792515,10.0,2,705,7,6,236,10,28.897959183673468,0.0423728813559322,0.0,0.2857142857142857,10.88093220338983,nan,nan
4811115,10.0,2,643,4,3,483,27,46.0,0.055900621118012424,0.0,0.8571428571428571,7.011801242236024,nan,nan
4824328,10.0,2,688,4,3,355,20,42.6,0.056338028169014086,0.0,0.8,6.739999999999999,nan,nan
4861227,10.0,2,710,7,6,240,20,21.818181818181817,0.08333333333333333,0.0,0.7142857142857143,9.814583333333333,nan,nan
4861687,10.0,2,746,8,7,302,43,16.934579439252335,0.1423841059602649,0.02564102564102564,0.9090909090909091,10.728476821192054,nan,nan
4862222,10.0,2,670,4,3,486,59,22.78125,0.12139917695473251,0.0,0.20588235294117646,7.631687242798354,nan,nan
4862380,10.0,2,660,3,2,522,32,48.9375,0.06130268199233716,0.0,0.8333333333333334,7.119157088122605,nan,nan
4865550,10.0,2,642,5,5,382,51,20.836363636363636,0.13350785340314136,0.0,0.9166666666666666,9.059424083769633,nan,nan
4865558,10.0,2,649,5,4,503,80,18.8625,0.15904572564612326,0.025974025974025976,1.0,8.165407554671967,nan,nan
4912927,10.0,2,674,2,1,638,147,15.560975609756097,0.2304075235109718,0.007751937984496124,0.14473684210526316,6.9896551724137925,nan,nan
4915833,10.0,2,675,4,3,479,55,26.36697247706422,0.11482254697286012,0.018867924528301886,1.0,6.913778705636743,nan,nan
4940890,10.0,2,683,3,2,530,48,34.94505494505494,0.09056603773584905,0.02127659574468085,1.0,7.138679245283019,nan,nan
5244934,10.0,2,656,6,6,274,16,32.88,0.058394160583941604,0.0,0.3333333333333333,11.326277372262775,nan,nan
5351422,10.0,2,654,4,3,487,52,29.22,0.10677618069815195,0.0,0.8888888888888888,9.484188911704312,nan,nan
5477477,10.0,2,678,2,2,586,118,17.151219512195123,0.20136518771331058,0.0,0.22448979591836735,7.543686006825939,nan,nan
5499001,10.0,2,670,2,1,632,110,20.497297297297298,0.17405063291139242,0.0,0.35294117647058826,7.5776898734177225,nan,nan
5503058,10.0,2,916,6,5,414,42,30.666666666666668,0.10144927536231885,0.02702702702702703,0.5,10.502173913043478,nan,nan
5503168,10.0,2,695,6,5,336,16,35.36842105263158,0.047619047619047616,0.0,0.5714285714285714,10.100297619047618,nan,nan
5503359,10.0,2,716,6,6,319,15,36.113207547169814,0.047021943573667714,0.0,0.42857142857142855,10.54075235109718,nan,nan
5540718,10.0,2,663,6,6,333,32,24.666666666666668,0.0960960960960961,0.0,1.0,8.738438438438438,nan,nan
5540722,10.0,2,691,5,5,426,22,44.8421052631579,0.051643192488262914,0.0,1.0,6.689201877934272,nan,nan
5540733,10.0,2,641,4,3,490,30,42.0,0.061224489795918366,0.0,1.0,5.742857142857143,nan,nan
5540847,10.0,2,869,6,6,375,17,42.45283018867924,0.04533333333333334,0.0,0.5,5.941866666666666,nan,nan
5547018,10.0,2,649,6,5,388,50,21.357798165137616,0.12886597938144329,0.0,0.9090909090909091,6.973711340206186,nan,nan
5565253,10.0,2,670,4,5,385,17,51.333333333333336,0.04415584415584416,0.0,0.75,6.66025974025974,nan,nan
5615881,10.0,2,1051,6,6,357,31,27.46153846153846,0.08683473389355742,0.0,0.6666666666666666,8.269467787114845,nan,nan
5615968,10.0,2,642,6,5,378,56,19.721739130434784,0.14814814814814814,0.0,1.0,9.367460317460317,nan,nan
5615986,10.0,2,685,5,4,343,28,31.181818181818183,0.08163265306122448,0.0,0.8333333333333334,8.566763848396501,nan,nan
5615988,10.0,2,671,6,5,356,28,29.666666666666668,0.07865168539325842,0.0,0.625,7.923595505617978,nan,nan
5616015,10.0,2,657,2,1,624,105,23.4,0.16826923076923078,0.0,0.9230769230769231,6.92900641025641,nan,nan
5633515,10.0,2,663,6,5,410,32,26.170212765957448,0.07804878048780488,0.0,0.6923076923076923,8.21048780487805,nan,nan
5692189,10.0,2,1527,6,5,401,27,30.075,0.06733167082294264,0.0,1.0,8.074812967581048,nan,nan
5705278,10.0,2,643,8,7,323,34,20.1875,0.10526315789473684,0.0,0.9,11.205882352941176,nan,nan
5705752,10.0,2,682,5,4,434,31,35.189189189189186,0.07142857142857142,0.0,1.0,8.279493087557604,nan,nan
5706077,10.0,2,656,5,5,382,27,32.74285714285714,0.07068062827225131,0.0,1.0,8.72565445026178,nan,nan
5706137,10.0,2,737,7,7,173,9,21.625,0.05202312138728324,0.0,0.2857142857142857,9.95086705202312,nan,nan
5715345,10.0,2,923,4,3,491,34,36.370370370370374,0.06924643584521385,0.0,0.8,6.6126272912423625,nan,nan
5771585,10.0,2,720,6,5,355,12,44.375,0.03380281690140845,0.0,0.5,6.539999999999999,nan,nan
5771621,10.0,2,675,6,5,379,14,41.345454545454544,0.036939313984168866,0.0,0.8333333333333334,5.318469656992084,nan,nan
5772092,10.0,2,729,8,7,335,25,24.814814814814813,0.07462686567164178,0.0,0.7777777777777778,9.233134328358208,nan,nan
5772102,10.0,2,725,5,4,359,20,35.9,0.055710306406685235,0.0,0.7142857142857143,7.264345403899721,nan,nan
5772192,10.0,2,706,7,6,381,22,33.61764705882353,0.05774278215223097,0.0,0.7142857142857143,6.786089238845144,nan,nan
5874746,10.0,2,729,6,6,364,27,31.2,0.07417582417582418,0.0,0.5555555555555556,5.956318681318681,nan,nan
5874767,10.0,2,1278,8,7,245,12,26.25,0.04897959183673469,0.0,0.25,7.584489795918367,nan,nan
5874769,10.0,2,649,6,6,322,18,31.161290322580644,0.055900621118012424,0.0,0.625,7.238198757763975,nan,nan
5874787,10.0,2,1064,5,5,225,13,29.347826086956523,0.057777777777777775,0.0,0.5,6.892444444444444,nan,nan
5875173,10.0,2,712,4,4,95,5,21.11111111111111,0.05263157894736842,0.0,0.25,8.12,nan,nan
5882173,10.0,2,665,8,7,273,26,21.84,0.09523809523809523,0.0,0.4444444444444444,8.053846153846154,nan,nan
5969330,10.0,2,721,6,5,459,89,13.633663366336634,0.19389978213507625,0.0,0.0958904109589041,7.334640522875817,nan,nan
5969331,10.0,2,706,6,5,359,34,26.925,0.0947075208913649,0.0,0.6666666666666666,7.502228412256268,nan,nan
5969362,10.0,2,672,5,5,449,23,42.09375,0.051224944320712694,0.0,0.5555555555555556,5.275055679287306,nan,nan
6058407,10.0,2,696,7,7,329,37,18.98076923076923,0.11246200607902736,0.027777777777777776,0.47058823529411764,8.245592705167175,nan,nan
6062407,10.0,2,666,7,6,333,27,26.289473684210527,0.08108108108108109,0.0,1.0,8.616816816816817,nan,nan
6109129,10.0,2,721,4,3,482,21,57.84,0.043568464730290454,0.0,0.8,6.631327800829876,nan,nan
6148097,10.0,2,725,4,4,458,38,35.23076923076923,0.08296943231441048,0.0,0.875,7.091266375545852,nan,nan
6148143,10.0,2,677,5,4,437,24,40.33846153846154,0.05491990846681922,0.0,0.5555555555555556,6.11533180778032,nan,nan
6148208,10.0,2,646,3,3,319,42,21.266666666666666,0.13166144200626959,0.0,0.75,5.483072100313479,nan,nan
6190357,10.0,2,710,2,2,494,30,51.10344827586207,0.06072874493927125,0.0,0.8333333333333334,5.496558704453442,nan,nan
6193396,10.0,2,658,6,5,370,11,47.234042553191486,0.02972972972972973,0.0,0.5,5.1605405405405405,nan,nan
6193436,10.0,2,666,5,6,94,10,15.243243243243244,0.10638297872340426,0.0,0.2,8.591489361702127,nan,nan
