trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
5763820,squish_dp,200,20.0,989,4,5,347,15,23.133333333333333,17.904283377230957,97.80061599469764,1.9164265129682998,1.5948126801152738,2.031700288184438,0.0
5917923,squish_dp,200,20.0,272,1,0,272,9,30.22222222222222,19.334135674025134,57.15977518890607,7.7125,7.522426470588235,7.891544117647059,1.0
5936666,squish_dp,200,20.0,602,1,0,602,9,66.88888888888889,32.793450947010534,143.4865816885917,10.338704318936877,9.955980066445182,10.379900332225914,1.0
6014730,squish_dp,200,20.0,219,1,0,219,2,109.5,92.47101103424123,178.71555917864254,4.77214611872146,4.438812785388128,6.0899543378995435,1.0
6051512,squish_dp,200,20.0,601,2,1,568,18,31.555555555555557,58.158983230362935,269.14302447311917,8.25580985915493,7.483098591549295,9.133098591549297,1.0
6053686,squish_dp,200,20.0,602,1,0,602,23,26.17391304347826,30.41883843976625,188.26391058198922,12.130564784053156,12.053488372093023,12.167275747508306,1.0
6171971,squish_dp,200,20.0,372,1,0,372,15,24.8,36.360552126773584,126.24501313319429,9.655376344086022,9.438440860215053,9.741397849462366,1.0
6172561,squish_dp,200,20.0,239,1,0,239,5,47.8,33.739779632591265,106.22054390010531,8.08284518828452,6.853556485355648,9.548535564853555,1.0
6357847,squish_dp,200,20.0,716,7,6,358,16,22.375,30.33153116731946,126.19585995992246,1.1192737430167596,1.093854748603352,1.9067039106145252,0.0
6358495,squish_dp,200,20.0,308,1,0,308,3,102.66666666666667,89.34997130281354,240.2953784571817,8.30422077922078,7.234415584415584,8.897727272727273,1.0
6422329,squish_dp,200,20.0,269,1,0,269,3,89.66666666666667,54.26479170799648,118.8828759834529,6.269888475836431,6.214869888475836,6.679925650557621,1.0
6547817,squish_dp,200,20.0,320,1,1,288,3,96.0,26.105802391689522,75.12246820028355,7.370833333333334,6.979861111111111,7.643402777777778,1.0
6547822,squish_dp,200,20.0,341,4,3,218,9,24.22222222222222,14.7616664618339,55.806371169913696,1.0238532110091743,1.018348623853211,1.0307339449541284,0.0
6756778,squish_dp,200,20.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,8.347483588621445,8.216192560175054,10.43522975929978,1.0
6896919,squish_dp,200,20.0,619,2,1,564,18,31.333333333333332,17.822271350817427,105.84077750647604,9.490248226950355,8.694148936170214,9.497340425531915,0.5
6920600,squish_dp,200,20.0,225,1,0,225,4,56.25,30.786350726383315,98.9192726428137,5.659111111111111,5.343555555555556,6.209333333333333,1.0
6922501,squish_dp,200,20.0,273,1,1,239,3,79.66666666666667,47.57824226732029,150.2740224234628,6.698326359832636,5.617573221757322,7.286192468619247,1.0
6922622,squish_dp,200,20.0,453,1,0,453,13,34.84615384615385,51.88448653783141,189.91751222929716,10.79448123620309,10.596467991169977,10.954525386313465,1.0
6941418,squish_dp,200,20.0,282,2,1,251,5,50.2,68.07335418576473,164.400605012643,1.0167330677290836,1.0163346613545816,1.0294820717131474,0.0
6984632,squish_dp,200,20.0,617,2,1,578,14,41.285714285714285,30.799256422379187,96.97952806039622,10.979065743944636,10.019031141868512,11.326989619377162,0.5
7555066,squish_dp,200,20.0,339,1,0,339,6,56.5,26.500719774521556,104.48490956439417,8.799115044247788,8.200000000000001,8.918879056047198,1.0
7557391,squish_dp,200,20.0,302,1,0,302,5,60.4,47.01615742368426,125.03640855839512,7.475165562913907,7.279470198675497,10.510927152317882,1.0
7563440,squish_dp,200,20.0,591,1,0,591,7,84.42857142857143,64.4597082020288,207.67378060366573,9.56869712351946,9.391370558375634,12.746192893401016,1.0
7564587,squish_dp,200,20.0,242,2,1,197,7,28.142857142857142,34.569307132500604,114.78538137322768,1.597969543147208,1.5883248730964465,1.6010152284263959,0.0
7583768,squish_dp,200,20.0,236,2,2,164,10,16.4,20.542572389604803,109.64830180971572,2.0646341463414637,2.0060975609756095,2.325,0.0
7598344,squish_dp,200,20.0,219,1,0,219,3,73.0,33.11047614540647,95.20547527736721,5.3712328767123285,5.344748858447488,5.397260273972603,1.0
7613495,squish_dp,200,20.0,612,1,0,612,14,43.714285714285715,17.886818133927537,88.58899777829781,10.516503267973857,10.347712418300654,11.020751633986928,1.0
7613518,squish_dp,200,20.0,285,2,2,214,8,26.75,58.05201735299453,167.49260080616625,1.7799065420560747,1.6303738317757008,1.8350467289719625,0.0
7613731,squish_dp,200,20.0,271,1,1,233,3,77.66666666666667,54.65014745266975,148.69177227400516,5.911158798283261,5.648068669527897,6.712017167381974,1.0
7691124,squish_dp,200,20.0,255,3,2,178,7,25.428571428571427,56.15331371997474,179.36551899962043,1.0168539325842696,1.0123595505617977,1.0241573033707865,0.0
7691163,squish_dp,200,20.0,301,2,1,267,7,38.142857142857146,62.79932861504515,195.16544382736996,5.221722846441947,4.561423220973783,5.419101123595506,0.5
7691232,squish_dp,200,20.0,601,1,0,601,28,21.464285714285715,26.96592246541237,197.49521039771295,11.778868552412646,10.051247920133111,12.014975041597339,1.0
7691423,squish_dp,200,20.0,303,2,1,260,5,52.0,105.19744102014135,271.59827053567324,1.0976923076923075,1.0953846153846154,1.133076923076923,0.0
7691435,squish_dp,200,20.0,343,1,0,343,6,57.166666666666664,37.08802221782432,170.75349813172295,9.353644314868806,9.134402332361516,10.69271137026239,1.0
7691520,squish_dp,200,20.0,608,2,1,552,7,78.85714285714286,98.32721774681941,262.89461480329595,7.017028985507246,5.819021739130434,7.283876811594203,0.5
7691542,squish_dp,200,20.0,368,2,1,306,7,43.714285714285715,25.493577415889064,76.05796987356985,1.4183006535947713,1.408496732026144,1.5591503267973856,0.0
7691885,squish_dp,200,20.0,251,2,1,208,5,41.6,38.194551489134966,117.39389231355644,0.8884615384615385,0.8870192307692307,0.8889423076923078,0.0
7691909,squish_dp,200,20.0,624,2,1,586,17,34.470588235294116,26.244246084917975,146.01966595615215,9.77013651877133,9.689931740614334,9.781740614334472,0.5
7795968,squish_dp,200,20.0,252,1,1,195,3,65.0,43.038963592593,118.98250970108695,1.2543589743589743,1.2430769230769232,1.2815384615384615,0.0
7797310,squish_dp,200,20.0,601,1,0,601,29,20.724137931034484,16.6966610993723,95.8875819897107,10.575707154742096,10.505823627287853,11.013144758735441,1.0
7799046,squish_dp,200,20.0,454,1,0,454,5,90.8,76.30494572620002,211.4250697871282,9.874229074889866,9.227753303964757,11.070264317180616,1.0
7799135,squish_dp,200,20.0,329,1,0,329,4,82.25,48.25226060458388,148.05909448897148,7.70790273556231,7.686322188449848,8.261398176291793,1.0
7799180,squish_dp,200,20.0,645,4,3,515,12,42.916666666666664,38.68520336874546,157.85383791920003,4.163883495145631,4.113009708737864,4.816504854368932,0.25
7799209,squish_dp,200,20.0,525,1,0,525,7,75.0,47.54582658738356,200.17215961929185,9.919619047619047,9.047809523809525,11.473714285714285,1.0
7799211,squish_dp,200,20.0,232,3,2,155,8,19.375,19.047092668520094,52.394357484078775,1.103225806451613,1.0993548387096774,1.1070967741935485,0.0
7799420,squish_dp,200,20.0,317,1,1,286,5,57.2,46.326220360531025,166.88272366593026,8.216783216783217,7.653496503496504,8.513986013986013,1.0
7799507,squish_dp,200,20.0,310,3,2,196,7,28.0,34.264527464873936,117.1581313437696,1.3,1.2948979591836736,1.3188775510204083,0.0
7852277,squish_dp,200,20.0,247,1,1,202,2,101.0,82.45480892938127,188.52014622901848,4.078217821782178,4.062376237623763,4.144554455445545,1.0
7852403,squish_dp,200,20.0,290,1,0,290,2,145.0,190.09758274557723,372.391474339163,6.293448275862069,6.2844827586206895,7.402758620689656,1.0
7852411,squish_dp,200,20.0,607,3,2,521,15,34.733333333333334,41.832610890006805,135.10079526111957,5.4671785028790785,5.20172744721689,5.928790786948177,0.3333333333333333
7852420,squish_dp,200,20.0,606,2,1,562,10,56.2,36.36963170814737,139.11668207549516,7.670818505338079,7.338790035587188,7.76103202846975,1.0
7852422,squish_dp,200,20.0,216,1,0,216,3,72.0,53.87426809600121,150.13527464917934,5.004166666666667,4.996296296296297,5.365277777777778,1.0
7852445,squish_dp,200,20.0,307,1,0,307,4,76.75,80.00151795372068,183.54208876353988,6.551465798045602,6.098697068403909,7.40228013029316,1.0
7852451,squish_dp,200,20.0,314,2,1,261,6,43.5,38.69448895784285,99.62232083903712,1.2352490421455937,1.2160919540229884,1.246743295019157,0.0
8354596,squish_dp,200,20.0,385,1,0,385,7,55.0,33.161081359261324,75.75652534545962,9.085974025974025,8.764155844155844,9.962857142857143,1.0
10752853,squish_dp,200,30.0,615,2,1,565,14,40.357142857142854,31.528975543969754,119.07087162465876,6.936283185840708,6.063008849557522,7.0922123893805304,0.5
10752864,squish_dp,200,30.0,232,2,1,187,4,46.75,106.3240463618936,264.5409678667647,0.7786096256684492,0.674331550802139,1.023529411764706,0.0
10752951,squish_dp,200,30.0,610,1,0,610,16,38.125,34.30288195103492,184.89187764078653,10.674754098360657,10.530819672131148,11.10967213114754,1.0
10892045,squish_dp,200,30.0,323,2,1,282,6,47.0,35.698758835588805,127.50341316955807,5.32127659574468,5.288652482269504,5.941843971631205,0.5
10934834,squish_dp,200,30.0,242,1,0,242,5,48.4,29.86830617593039,85.11943519007242,6.742561983471075,6.461570247933884,6.8033057851239676,1.0
10934933,squish_dp,200,30.0,423,1,0,423,3,141.0,45.6861993514935,107.490829216455,9.298345153664302,8.025059101654847,9.408983451536644,1.0
10935081,squish_dp,200,30.0,278,1,0,278,3,92.66666666666667,46.365458221523895,129.3106876026895,6.409352517985611,6.279496402877698,8.090287769784172,1.0
10935136,squish_dp,200,30.0,308,1,1,261,2,130.5,62.44445892539247,149.08243554489846,5.293869731800767,5.091187739463601,5.30344827586207,1.0
10935148,squish_dp,200,30.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,0.6530303030303031,0.6515151515151515,0.6575757575757576,0.0
10935358,squish_dp,200,30.0,636,4,3,506,16,31.625,27.245086379161577,103.60472449867373,4.766403162055337,4.375691699604743,6.45790513833992,0.25
10935638,squish_dp,200,30.0,228,1,0,228,2,114.0,44.61620870094502,87.07567128224514,5.506578947368421,5.1793859649122815,5.860087719298245,1.0
10935844,squish_dp,200,30.0,607,1,0,607,16,37.9375,42.622864128521705,210.77945204450305,10.952224052718286,10.435584843492586,11.617133443163098,1.0
10969051,squish_dp,200,30.0,601,1,0,601,25,24.04,15.312665608106252,79.92763086022647,10.067886855241264,10.000665557404325,10.818302828618968,1.0
11058912,squish_dp,200,30.0,601,1,0,601,17,35.35294117647059,27.937777325645747,106.59162544102196,11.697171381031614,10.70881863560732,12.282362728785358,1.0
11071635,squish_dp,200,30.0,423,2,1,377,11,34.27272727272727,30.814719813802473,163.25993620388934,8.225198938992042,8.086206896551724,9.069496021220159,0.5
11071677,squish_dp,200,30.0,459,2,1,406,5,81.2,85.93655152802178,290.7070638981604,5.623645320197044,5.519458128078818,5.913793103448276,0.5
11071727,squish_dp,200,30.0,411,1,0,411,6,68.5,45.30915449566583,170.03774624892796,10.042335766423356,8.708515815085157,10.093187347931874,1.0
11071733,squish_dp,200,30.0,257,1,0,257,5,51.4,36.39895647720651,136.7528435235636,6.77431906614786,6.268093385214008,8.119455252918288,1.0
11071965,squish_dp,200,30.0,535,3,2,448,11,40.72727272727273,62.68376011281598,295.2034970356234,3.591964285714286,3.0183035714285715,4.461383928571428,0.3333333333333333
11092058,squish_dp,200,30.0,446,1,1,399,7,57.0,60.98061130733478,256.85620012607563,9.62280701754386,9.166165413533834,9.68295739348371,1.0
11092072,squish_dp,200,30.0,247,1,0,247,8,30.875,27.05815739827305,104.22821785984273,6.801214574898786,6.31417004048583,7.68582995951417,1.0
4300268,squish_dp,200,30.0,961,5,4,431,12,35.916666666666664,31.54145348048416,113.89411324912665,1.082830626450116,1.0793503480278421,1.1814385150812066,0.0
4303167,squish_dp,200,30.0,610,3,2,518,9,57.55555555555556,85.79403255897958,223.9821776766276,6.5090733590733585,6.030888030888031,7.423552123552124,0.6666666666666666
4303201,squish_dp,200,30.0,600,1,0,600,17,35.294117647058826,27.40958777800993,126.08223410962843,10.916,10.116166666666667,11.813500000000001,1.0
4326816,squish_dp,200,30.0,606,4,4,446,13,34.30769230769231,31.707066588892904,174.42698224621725,1.4995515695067263,1.491928251121076,1.5188340807174887,0.0
4453473,squish_dp,200,30.0,610,3,2,512,18,28.444444444444443,44.39254919917439,142.11900412662575,3.3208984375,3.2572265625,3.495703125,0.3333333333333333
4636267,squish_dp,200,30.0,624,4,3,474,13,36.46153846153846,33.5345498212835,122.38403686440874,1.4839662447257385,1.4723628691983122,1.5647679324894517,0.0
4652239,squish_dp,200,30.0,601,4,4,432,10,43.2,33.223604304363505,122.07431931037753,3.7057870370370374,3.2819444444444446,4.3143518518518515,0.25
4660369,squish_dp,200,30.0,640,3,2,523,20,26.15,21.80773621082326,85.96659360766922,8.288527724665391,7.663479923518165,8.538814531548757,0.3333333333333333
4748312,squish_dp,200,30.0,624,5,4,435,10,43.5,51.16161531312318,187.66182697285183,0.6117241379310345,0.6032183908045976,0.6257471264367815,0.0
4748313,squish_dp,200,30.0,770,3,2,465,13,35.76923076923077,26.754081194658202,138.7498155952535,8.43505376344086,7.855483870967742,8.87032258064516,0.3333333333333333
4779685,squish_dp,200,30.0,669,5,4,405,18,22.5,10.81280490050458,51.730635484949985,4.093086419753087,4.088641975308642,4.868395061728395,0.2
4792372,squish_dp,200,30.0,609,3,3,455,7,65.0,46.04476540829901,159.33572473859013,3.226153846153846,3.0595604395604394,3.2272527472527472,0.3333333333333333
4793806,squish_dp,200,30.0,609,4,3,441,11,40.09090909090909,41.34543011327466,130.00936986780772,5.035827664399093,4.46984126984127,5.359637188208617,0.25
4798549,squish_dp,200,30.0,661,5,4,447,17,26.294117647058822,15.001583416733233,109.31950463193047,4.380089485458613,4.250335570469799,4.394630872483222,0.2
4944723,squish_dp,200,30.0,650,5,5,292,10,29.2,45.91537209550024,122.13416902437551,0.8291095890410959,0.7924657534246575,0.9061643835616439,0.0
4981908,squish_dp,200,30.0,251,1,0,251,4,62.75,103.13707121137882,231.0615049495124,7.583665338645418,6.839442231075697,8.173306772908367,1.0
5084249,squish_dp,200,30.0,600,1,0,600,10,60.0,69.80723561999629,303.4051726884247,11.212666666666667,10.804499999999999,11.539333333333333,1.0
5133027,squish_dp,200,30.0,628,4,4,395,14,28.214285714285715,27.574403365963505,107.28687271563642,4.934430379746836,4.89620253164557,5.932658227848101,0.25
5285957,squish_dp,200,30.0,387,1,0,387,4,96.75,39.84493296779469,139.67304498554157,8.757622739018087,8.268475452196382,9.496640826873385,1.0
5286334,squish_dp,200,30.0,342,1,0,342,8,42.75,28.306289268960214,97.06895011968024,9.652046783625732,8.380409356725146,10.087719298245615,1.0
5395622,squish_dp,200,30.0,231,2,1,198,8,24.75,40.499700420548685,134.41368818365063,2.080808080808081,2.022727272727273,2.542929292929293,0.0
5538668,squish_dp,200,30.0,617,1,0,617,20,30.85,46.225636201393264,278.6664676513091,10.898379254457051,10.66742301458671,10.953484602917342,1.0
5670672,squish_dp,200,30.0,264,3,2,145,7,20.714285714285715,8.889111409949553,30.045325880476458,1.213103448275862,1.206206896551724,1.213103448275862,0.0
5729758,squish_dp,200,30.0,253,1,0,253,3,84.33333333333333,90.1072673517754,222.70602102417766,5.934387351778656,5.75494071146245,6.081818181818182,1.0
5763820,squish_dp,200,30.0,989,4,5,347,14,24.785714285714285,18.817246301243493,97.80061599469764,1.701729106628242,1.627665706051873,2.118443804034582,0.0
5917923,squish_dp,200,30.0,272,1,0,272,7,38.857142857142854,27.828440082662453,94.92137697342571,8.001838235294118,7.547794117647059,9.103308823529412,1.0
5936666,squish_dp,200,30.0,602,1,0,602,9,66.88888888888889,32.793450947010534,143.4865816885917,10.300830564784054,10.027408637873755,10.36843853820598,1.0
6014730,squish_dp,200,30.0,219,1,0,219,2,109.5,92.47101103424123,178.71555917864254,4.793607305936073,4.4789954337899545,5.567123287671233,1.0
6051512,squish_dp,200,30.0,601,2,1,568,14,40.57142857142857,62.29948183189264,269.14302447311917,7.690845070422535,7.5883802816901404,8.235211267605635,1.0
6053686,squish_dp,200,30.0,602,1,0,602,20,30.1,32.570864606102155,188.26391058198922,10.901495016611296,10.69734219269103,11.052159468438537,1.0
6171971,squish_dp,200,30.0,372,1,0,372,10,37.2,38.75671651079024,126.24501313319429,9.19462365591398,8.8747311827957,9.718548387096774,1.0
6172561,squish_dp,200,30.0,239,1,0,239,5,47.8,33.739779632591265,106.22054390010531,6.291213389121339,6.035983263598326,6.302928870292887,1.0
6357847,squish_dp,200,30.0,716,7,6,358,15,23.866666666666667,33.34126096297965,126.19585995992246,0.9497206703910615,0.9335195530726257,0.993854748603352,0.0
6358495,squish_dp,200,30.0,308,1,0,308,3,102.66666666666667,89.34997130281354,240.2953784571817,7.36461038961039,7.155194805194806,8.083766233766234,1.0
6422329,squish_dp,200,30.0,269,1,0,269,3,89.66666666666667,54.26479170799648,118.8828759834529,7.923420074349442,7.255018587360595,9.858736059479554,1.0
6547817,squish_dp,200,30.0,320,1,1,288,3,96.0,26.105802391689522,75.12246820028355,7.666666666666667,7.574999999999999,8.148263888888888,1.0
6547822,squish_dp,200,30.0,341,4,3,218,8,27.25,18.767932842638785,65.86056143436741,0.6330275229357798,0.6316513761467889,0.6344036697247707,0.0
6756778,squish_dp,200,30.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,9.699781181619256,9.411816192560174,9.989496717724288,1.0
6896919,squish_dp,200,30.0,619,2,1,564,11,51.27272727272727,39.80962728690719,187.45730981911794,7.695921985815603,7.576063829787233,8.257978723404255,0.5
6920600,squish_dp,200,30.0,225,1,0,225,4,56.25,30.786350726383315,98.9192726428137,7.058666666666667,6.783111111111111,7.855555555555555,1.0
6922501,squish_dp,200,30.0,273,1,1,239,3,79.66666666666667,47.57824226732029,150.2740224234628,5.521757322175732,5.514225941422595,5.815481171548117,1.0
6922622,squish_dp,200,30.0,453,1,0,453,7,64.71428571428571,53.785934953080854,189.91751222929716,9.643046357615894,9.606622516556293,10.750772626931568,1.0
6941418,squish_dp,200,30.0,282,2,1,251,5,50.2,68.07335418576473,164.400605012643,1.0398406374501992,1.0390438247011953,1.056175298804781,0.0
6984632,squish_dp,200,30.0,617,2,1,578,11,52.54545454545455,39.53326165595795,134.48526110480014,10.391695501730103,10.307093425605537,10.652595155709342,0.5
7555066,squish_dp,200,30.0,339,1,0,339,6,56.5,26.500719774521556,104.48490956439417,10.407374631268436,8.421533923303835,11.156342182890855,1.0
7557391,squish_dp,200,30.0,302,1,0,302,4,75.5,48.2991639463858,125.03640855839512,7.71092715231788,7.679470198675496,8.787748344370861,1.0
7563440,squish_dp,200,30.0,591,1,0,591,7,84.42857142857143,64.4597082020288,207.67378060366573,11.059052453468697,10.941285956006768,11.347038917089678,1.0
7564587,squish_dp,200,30.0,242,2,1,197,7,28.142857142857142,34.569307132500604,114.78538137322768,1.6299492385786802,1.6040609137055837,1.6416243654822333,0.0
7583768,squish_dp,200,30.0,236,2,2,164,10,16.4,20.542572389604803,109.64830180971572,2.6597560975609755,2.175,2.9670731707317075,0.0
7598344,squish_dp,200,30.0,219,1,0,219,3,73.0,33.11047614540647,95.20547527736721,5.434246575342465,5.158447488584475,5.637899543378996,1.0
7613495,squish_dp,200,30.0,612,1,0,612,14,43.714285714285715,17.886818133927537,88.58899777829781,11.872712418300654,10.930392156862744,11.900490196078431,1.0
7613518,squish_dp,200,30.0,285,2,2,214,7,30.571428571428573,59.0104959505363,167.49260080616625,1.569626168224299,1.566822429906542,1.5700934579439252,0.0
7613731,squish_dp,200,30.0,271,1,1,233,3,77.66666666666667,54.65014745266975,148.69177227400516,5.344206008583691,5.333476394849786,5.705579399141631,1.0
7691124,squish_dp,200,30.0,255,3,2,178,7,25.428571428571427,56.15331371997474,179.36551899962043,1.299438202247191,1.0275280898876404,1.448314606741573,0.0
7691163,squish_dp,200,30.0,301,2,1,267,7,38.142857142857146,62.79932861504515,195.16544382736996,4.538202247191012,4.40187265917603,4.7,0.5
7691232,squish_dp,200,30.0,601,1,0,601,25,24.04,29.096386340939823,197.49521039771295,11.129450915141431,10.991014975041598,11.78053244592346,1.0
7691423,squish_dp,200,30.0,303,2,1,260,5,52.0,105.19744102014135,271.59827053567324,1.0892307692307692,1.0853846153846154,1.116153846153846,0.0
7691435,squish_dp,200,30.0,343,1,0,343,6,57.166666666666664,37.08802221782432,170.75349813172295,8.913119533527697,8.23265306122449,8.970553935860059,1.0
7691520,squish_dp,200,30.0,608,2,1,552,7,78.85714285714286,98.32721774681941,262.89461480329595,6.760869565217392,5.904710144927536,7.525724637681159,0.5
7691542,squish_dp,200,30.0,368,2,1,306,7,43.714285714285715,25.493577415889064,76.05796987356985,1.4277777777777778,1.4241830065359478,1.4392156862745098,0.0
7691885,squish_dp,200,30.0,251,2,1,208,5,41.6,38.194551489134966,117.39389231355644,1.614903846153846,1.4572115384615385,2.042307692307692,0.0
7691909,squish_dp,200,30.0,624,2,1,586,15,39.06666666666667,29.681354100666653,146.01966595615215,9.267747440273038,8.273037542662117,9.984129692832765,0.5
7795968,squish_dp,200,30.0,252,1,1,195,3,65.0,43.038963592593,118.98250970108695,1.4189743589743589,1.37025641025641,1.6343589743589744,0.0
7797310,squish_dp,200,30.0,601,1,0,601,24,25.041666666666668,18.617948933956768,95.8875819897107,10.936106489184693,10.934109816971713,11.130615640599002,1.0
7799046,squish_dp,200,30.0,454,1,0,454,5,90.8,76.30494572620002,211.4250697871282,9.272246696035243,9.229735682819383,9.926431718061675,1.0
7799135,squish_dp,200,30.0,329,1,0,329,4,82.25,48.25226060458388,148.05909448897148,7.928267477203648,7.89209726443769,8.965045592705167,1.0
7799180,squish_dp,200,30.0,645,4,3,515,12,42.916666666666664,38.68520336874546,157.85383791920003,4.232815533980583,3.824854368932039,4.9431067961165045,0.25
7799209,squish_dp,200,30.0,525,1,0,525,7,75.0,47.54582658738356,200.17215961929185,10.42057142857143,10.325523809523808,10.507238095238096,1.0
7799211,squish_dp,200,30.0,232,3,2,155,7,22.142857142857142,19.739155878693193,52.394357484078775,0.9587096774193548,0.9561290322580644,0.9587096774193548,0.0
7799420,squish_dp,200,30.0,317,1,1,286,5,57.2,46.326220360531025,166.88272366593026,7.937062937062937,7.6006993006993016,8.246153846153847,1.0
7799507,squish_dp,200,30.0,310,3,2,196,7,28.0,34.264527464873936,117.1581313437696,1.263265306122449,1.261734693877551,1.2663265306122449,0.0
7852277,squish_dp,200,30.0,247,1,1,202,2,101.0,82.45480892938127,188.52014622901848,4.496534653465346,4.099504950495049,4.537623762376238,1.0
7852403,squish_dp,200,30.0,290,1,0,290,2,145.0,190.09758274557723,372.391474339163,6.390344827586207,6.231034482758621,6.808620689655172,1.0
7852411,squish_dp,200,30.0,607,3,2,521,14,37.214285714285715,42.28006570703015,135.10079526111957,5.662763915547026,5.43742802303263,6.138195777351248,0.3333333333333333
7852420,squish_dp,200,30.0,606,2,1,562,9,62.44444444444444,34.46010229628478,117.43888953439738,7.4669039145907465,7.403380782918149,8.174555160142349,1.0
7852422,squish_dp,200,30.0,216,1,0,216,3,72.0,53.87426809600121,150.13527464917934,5.366203703703703,5.337962962962963,5.809259259259259,1.0
7852445,squish_dp,200,30.0,307,1,0,307,4,76.75,80.00151795372068,183.54208876353988,7.6742671009771986,7.121172638436481,7.70814332247557,1.0
7852451,squish_dp,200,30.0,314,2,1,261,6,43.5,38.69448895784285,99.62232083903712,1.2318007662835249,1.2260536398467432,1.232183908045977,0.0
8354596,squish_dp,200,30.0,385,1,0,385,6,64.16666666666667,35.04633805082113,75.75652534545962,8.992207792207791,8.56,9.012207792207791,1.0
10752853,squish_dp,200,50.0,615,2,1,565,10,56.5,35.014358210439774,119.07087162465876,6.727433628318584,6.016106194690265,7.497876106194691,0.5
10752864,squish_dp,200,50.0,232,2,1,187,4,46.75,106.3240463618936,264.5409678667647,0.6850267379679144,0.6780748663101605,0.686096256684492,0.0
10752951,squish_dp,200,50.0,610,1,0,610,13,46.92307692307692,120.53003746821666,566.4322821812247,10.811311475409836,10.127868852459017,12.19032786885246,1.0
10892045,squish_dp,200,50.0,323,2,1,282,6,47.0,35.698758835588805,127.50341316955807,5.865248226950355,5.548936170212766,7.29113475177305,0.5
10934834,squish_dp,200,50.0,242,1,0,242,5,48.4,29.86830617593039,85.11943519007242,7.104132231404959,6.8599173553719,8.524380165289257,1.0
10934933,squish_dp,200,50.0,423,1,0,423,3,141.0,45.6861993514935,107.490829216455,9.423640661938533,8.803782505910165,9.532860520094562,1.0
10935081,squish_dp,200,50.0,278,1,0,278,3,92.66666666666667,46.365458221523895,129.3106876026895,6.620863309352518,6.319784172661871,7.380215827338128,1.0
10935136,squish_dp,200,50.0,308,1,1,261,2,130.5,62.44445892539247,149.08243554489846,5.621455938697318,5.519157088122605,6.301532567049809,1.0
10935148,squish_dp,200,50.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,0.6681818181818182,0.6681818181818182,0.6727272727272727,0.0
10935358,squish_dp,200,50.0,636,4,3,506,16,31.625,27.245086379161577,103.60472449867373,4.801581027667984,4.222529644268774,5.3853754940711465,0.25
10935638,squish_dp,200,50.0,228,1,0,228,2,114.0,44.61620870094502,87.07567128224514,5.299122807017544,4.823245614035088,7.273684210526316,1.0
10935844,squish_dp,200,50.0,607,1,0,607,12,50.583333333333336,70.35541433195957,319.58864810316663,11.027841845140033,10.177594728171334,11.777265238879737,1.0
10969051,squish_dp,200,50.0,601,1,0,601,20,30.05,19.561272517224527,84.23186332923052,11.02262895174709,10.474708818635607,11.257903494176373,1.0
11058912,squish_dp,200,50.0,601,1,0,601,15,40.06666666666667,37.54485173026436,113.31164369806308,11.41946755407654,11.049584026622297,11.579700499168053,1.0
11071635,squish_dp,200,50.0,423,2,1,377,11,34.27272727272727,30.814719813802473,163.25993620388934,8.385145888594163,8.251193633952255,8.906896551724138,0.5
11071677,squish_dp,200,50.0,459,2,1,406,5,81.2,85.93655152802178,290.7070638981604,5.8068965517241375,5.52192118226601,5.933497536945813,0.5
11071727,squish_dp,200,50.0,411,1,0,411,6,68.5,45.30915449566583,170.03774624892796,9.56301703163017,9.06374695863747,10.015328467153285,1.0
11071733,squish_dp,200,50.0,257,1,0,257,5,51.4,36.39895647720651,136.7528435235636,6.978599221789883,6.733852140077821,7.524124513618677,1.0
11071965,squish_dp,200,50.0,535,3,2,448,9,49.77777777777778,65.77875400259204,295.2034970356234,3.0473214285714287,2.961160714285714,3.177455357142857,0.3333333333333333
11092058,squish_dp,200,50.0,446,1,1,399,7,57.0,60.98061130733478,256.85620012607563,9.703007518796992,9.077192982456141,10.241854636591478,1.0
11092072,squish_dp,200,50.0,247,1,0,247,7,35.285714285714285,32.2853507322553,104.22821785984273,7.511336032388664,7.37085020242915,8.61497975708502,1.0
4300268,squish_dp,200,50.0,961,5,4,431,12,35.916666666666664,31.54145348048416,113.89411324912665,1.0981438515081208,1.0951276102088168,1.1046403712296984,0.0
4303167,squish_dp,200,50.0,610,3,2,518,9,57.55555555555556,85.79403255897958,223.9821776766276,7.108301158301158,6.038610038610039,7.457335907335907,0.6666666666666666
4303201,squish_dp,200,50.0,600,1,0,600,15,40.0,33.35515660137239,126.08223410962843,10.564,9.966000000000001,11.690166666666668,1.0
4326816,squish_dp,200,50.0,606,4,4,446,13,34.30769230769231,31.707066588892904,174.42698224621725,1.5746636771300448,1.5721973094170405,1.5887892376681614,0.0
4453473,squish_dp,200,50.0,610,3,2,512,15,34.13333333333333,46.73776351486558,142.11900412662575,3.378125,3.264453125,4.020703125,0.3333333333333333
