strategy,capacity,dp_epsilon_m,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,n_moves_mean,n_moves_median,n_moves_std,n_moves_min,n_moves_max,n_stops_mean,n_stops_median,n_stops_std,n_stops_min,n_stops_max,n_move_points_mean,n_move_points_median,n_move_points_std,n_move_points_min,n_move_points_max,n_move_keypoints_mean,n_move_keypoints_median,n_move_keypoints_std,n_move_keypoints_min,n_move_keypoints_max,move_cr_mean,move_cr_median,move_cr_std,move_cr_min,move_cr_max,move_mean_sed_m_mean,move_mean_sed_m_median,move_mean_sed_m_std,move_mean_sed_m_min,move_mean_sed_m_max,move_max_sed_m_mean,move_max_sed_m_median,move_max_sed_m_std,move_max_sed_m_min,move_max_sed_m_max,move_latency_us_per_point_mean,move_latency_us_per_point_median,move_latency_us_per_point_std,move_latency_us_per_point_min,move_latency_us_per_point_max,eviction_hit_rate_mean,eviction_hit_rate_median,eviction_hit_rate_std,eviction_hit_rate_min,eviction_hit_rate_max,passes_sed_budget
squish_dp,4000,15.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,11.16,8.5,8.326324325155534,2.0,38.0,47.82336718369652,39.85314685314685,31.28061925807518,15.81578947368421,228.5,40.14981456779964,32.751685603222455,22.98811236981172,8.889111409949553,105.19744102014135,138.85607235500555,126.84963656474027,61.97131440492377,30.045325880476458,306.09847681685676,2.305172302970042,1.9842272552025895,1.2529412875324262,0.6654266958424508,7.181198003327786,0.0,0.0,0.0,0.0,0.0,0
squish_dp,50,15.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,10.72,8.0,7.316896179184839,2.0,31.0,48.010225409041055,39.68939393939394,30.888142221604227,16.4,228.5,41.34044648098786,33.32598159067862,22.30817857901027,8.889111409949553,106.43238472505324,140.32641541134947,128.40961306435227,60.653704746748076,30.045325880476458,296.7526010883704,10.801461581710061,10.377685117158801,2.887327744497861,4.781192660550459,19.766961651917406,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
squish_dp,200,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,12.87,9.0,9.682489662303082,2.0,45.0,41.214440810878244,32.0625,28.308320538525937,13.355555555555556,228.5,38.4852265174656,30.34661118677947,23.08053330667938,5.28029706441749,105.19744102014135,135.56376271684854,128.90569378339978,62.0281716983891,13.633236140426618,303.4051726884247,6.630488029053779,6.806531417637613,3.5973234804606795,0.6515151515151515,13.247009966777409,0.6181666666666666,1.0,0.432757290006618,0.0,1.0,0
pure_dp,0,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.02,9.0,9.938172504403047,2.0,47.0,40.9347571837947,32.05555555555556,28.218250420443017,12.787234042553191,228.5,38.34848855660786,30.387866104959542,23.105345735306756,5.28029706441749,105.19744102014135,135.45725344578818,128.90569378339978,62.33039669713381,13.633236140426618,306.09847681685676,2.479662456590665,2.227236848241768,1.1511100823081482,0.6214611872146119,7.358569051580699,nan,nan,nan,nan,nan,0
squish_dp,500,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.02,9.0,9.938172504403047,2.0,47.0,40.9347571837947,32.05555555555556,28.218250420443017,12.787234042553191,228.5,38.34972453594766,30.387866104959542,23.105015868110538,5.28029706441749,105.19744102014135,135.45725344578818,128.90569378339978,62.33039669713381,13.633236140426618,306.09847681685676,3.487542852413555,2.3421045963120344,3.1504629208867363,0.6246575342465754,14.887666666666668,0.145,0.0,0.3502884814007166,0.0,1.0,0
squish_dp,1000,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.02,9.0,9.938172504403047,2.0,47.0,40.9347571837947,32.05555555555556,28.218250420443017,12.787234042553191,228.5,38.34848855660786,30.387866104959542,23.105345735306756,5.28029706441749,105.19744102014135,135.45725344578818,128.90569378339978,62.33039669713381,13.633236140426618,306.09847681685676,2.5439299493692484,2.1856479728763363,1.291868540743818,0.6409090909090909,6.875202593192869,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.02,9.0,9.938172504403047,2.0,47.0,40.9347571837947,32.05555555555556,28.218250420443017,12.787234042553191,228.5,38.34848855660786,30.387866104959542,23.105345735306756,5.28029706441749,105.19744102014135,135.45725344578818,128.90569378339978,62.33039669713381,13.633236140426618,306.09847681685676,2.404902036615638,2.2236869454613144,1.0631022084315342,0.6909090909090909,5.516531604538088,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.02,9.0,9.938172504403047,2.0,47.0,40.9347571837947,32.05555555555556,28.218250420443017,12.787234042553191,228.5,38.34848855660786,30.387866104959542,23.105345735306756,5.28029706441749,105.19744102014135,135.45725344578818,128.90569378339978,62.33039669713381,13.633236140426618,306.09847681685676,2.4193521890007887,2.1797010039284155,1.1547120764501313,0.7212121212121212,7.334333333333334,0.0,0.0,0.0,0.0,0.0,0
squish_dp,100,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,12.92,9.0,9.583951231726987,2.0,44.0,40.991581122164135,31.92857142857143,28.291932545798225,13.659090909090908,228.5,38.65341821202676,30.788906819686595,23.187917878358927,5.28029706441749,105.19744102014135,135.50191117397898,127.29146703686922,61.70614907925552,13.633236140426618,303.4051726884247,8.806828932708706,9.231588553022098,2.7352757626977002,0.65,15.20497076023392,0.7645952380952381,1.0,0.3185895599401825,0.0,1.0,0
squish_dp,200,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.52,10.0,10.154841607864107,2.0,46.0,39.186786398793615,31.75,27.77642381548332,13.065217391304348,228.5,37.58844775628692,30.072644749942867,23.312915318487175,5.28029706441749,105.19744102014135,133.55593127191426,126.06419957450692,62.74950346356914,13.633236140426618,303.4051726884247,6.562702400623997,6.9140405320865295,3.446849751703269,0.7000000000000001,12.517803660565724,0.6181666666666666,1.0,0.432757290006618,0.0,1.0,0
squish_dp,50,10.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,12.22,9.0,8.175573374387879,2.0,33.0,42.13324153250337,31.636904761904763,28.72172324844683,14.909090909090908,228.5,39.32490322526643,30.739038523130972,22.72386261291284,5.28029706441749,106.43238472505324,135.5606071335931,128.0788276647738,61.40665181171134,13.633236140426618,296.7526010883704,13.424021051448488,12.340368990679423,4.242008664908359,4.803030303030303,24.604385964912282,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
pure_dp,0,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.59,10.0,10.287871647250613,2.0,48.0,39.076944737568255,31.142857142857142,27.76066875752377,12.520833333333334,228.5,37.54641756912473,29.947515694142762,23.311657193816163,5.28029706441749,105.19744102014135,133.46776913691434,125.57997953044094,63.01633115933825,13.633236140426618,306.09847681685676,2.4431725422487296,2.208123606244027,1.2003583349874576,0.6287878787878788,8.216855753646678,nan,nan,nan,nan,nan,0
squish_dp,100,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.53,10.0,10.118944129850224,2.0,49.0,39.16300655660932,31.142857142857142,27.869572447586094,12.26530612244898,228.5,37.167923316144666,29.91373275690444,22.98606926511195,5.28029706441749,105.19744102014135,133.1190242358752,125.54128679889025,62.10298658675202,13.633236140426618,303.4051726884247,8.857712035982614,8.898114558295498,2.957631471130621,0.6515151515151515,15.790584415584416,0.7645952380952381,1.0,0.3185895599401825,0.0,1.0,0
squish_dp,500,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.59,10.0,10.287871647250613,2.0,48.0,39.076944737568255,31.142857142857142,27.76066875752377,12.520833333333334,228.5,37.547653548464524,29.947515694142762,23.311341803065417,5.28029706441749,105.19744102014135,133.46776913691434,125.57997953044094,63.01633115933825,13.633236140426618,306.09847681685676,3.267310814281297,2.2732609363794696,2.7789785173244654,0.712472647702407,11.71062091503268,0.145,0.0,0.3502884814007166,0.0,1.0,0
squish_dp,1000,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.59,10.0,10.287871647250613,2.0,48.0,39.076944737568255,31.142857142857142,27.76066875752377,12.520833333333334,228.5,37.54641756912473,29.947515694142762,23.311657193816163,5.28029706441749,105.19744102014135,133.46776913691434,125.57997953044094,63.01633115933825,13.633236140426618,306.09847681685676,2.3717856693318433,2.1599843832871706,1.0038219269802193,0.6333333333333333,4.973805601317957,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.59,10.0,10.287871647250613,2.0,48.0,39.076944737568255,31.142857142857142,27.76066875752377,12.520833333333334,228.5,37.54641756912473,29.947515694142762,23.311657193816163,5.28029706441749,105.19744102014135,133.46776913691434,125.57997953044094,63.01633115933825,13.633236140426618,306.09847681685676,2.6023847625417056,2.324491683668177,1.2761006957477747,0.7303030303030303,7.482333873581848,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.59,10.0,10.287871647250613,2.0,48.0,39.076944737568255,31.142857142857142,27.76066875752377,12.520833333333334,228.5,37.54641756912473,29.947515694142762,23.311657193816163,5.28029706441749,105.19744102014135,133.46776913691434,125.57997953044094,63.01633115933825,13.633236140426618,306.09847681685676,2.4583655595850384,2.2934633688237462,1.072967797706174,0.637417943107221,5.48153078202995,0.0,0.0,0.0,0.0,0.0,0
squish_dp,50,9.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,12.78,9.5,8.574780970197939,2.0,34.0,40.37931095207359,31.101190476190474,27.994920622017904,14.529411764705882,228.5,38.39434915232747,30.739038523130972,22.830047886854768,5.28029706441749,106.43238472505324,133.7694554910091,126.85156020241149,61.97717444772613,13.633236140426618,296.7526010883704,12.798202899093146,11.86916017548572,3.5659551948828736,5.771229050279329,22.745253863134657,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
squish_dp,50,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.26,10.5,8.88833079056041,2.0,36.0,38.997226844960295,30.3,27.77307008636756,13.6,228.5,38.08912637442209,30.19591917421772,22.78720216682734,5.28029706441749,106.43238472505324,133.79849008103432,126.85156020241149,61.93182198874361,13.633236140426618,296.7526010883704,13.386369304258366,13.518346830011074,3.674825365631632,5.059354838709678,23.75341098169717,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
squish_dp,100,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.29,11.0,10.810857804293166,2.0,55.0,37.51917964732695,29.794642857142858,27.7778172853574,10.927272727272728,228.5,35.83524285114299,29.758101712494124,22.349345172543366,5.28029706441749,105.19744102014135,130.3153435474788,120.71082053133676,61.46127896759056,13.633236140426618,303.4051726884247,8.761298977638448,9.156932386572718,2.853347247516321,0.6984848484848485,17.812312811980036,0.7645952380952381,1.0,0.3185895599401825,0.0,1.0,0
squish_dp,200,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.39,11.0,10.745819013115113,2.0,49.0,37.077757112237904,29.50714285714286,27.419455168161058,12.26530612244898,228.5,35.949699745281066,29.439182787487546,22.81034919600389,5.28029706441749,105.19744102014135,129.14871508920558,118.58718459188694,61.694189779534675,13.633236140426618,303.4051726884247,6.637811436344665,6.93074627254718,3.474342776609071,0.6727272727272727,13.414333333333333,0.6181666666666666,1.0,0.432757290006618,0.0,1.0,0
pure_dp,0,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.43,11.0,10.840678162841245,2.0,52.0,36.94156391853055,29.142857142857146,27.29972489521552,11.557692307692308,228.5,35.69646531787925,29.439182787487546,22.21186510008786,5.28029706441749,105.19744102014135,128.49264258185616,118.58718459188694,60.65299568383728,13.633236140426618,306.09847681685676,2.514614380080083,2.374770262210342,1.0555162067458728,0.6479452054794521,5.479700499168054,nan,nan,nan,nan,nan,0
squish_dp,1000,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.43,11.0,10.840678162841245,2.0,52.0,36.94156391853055,29.142857142857146,27.29972489521552,11.557692307692308,228.5,35.69646531787925,29.439182787487546,22.21186510008786,5.28029706441749,105.19744102014135,128.49264258185616,118.58718459188694,60.65299568383728,13.633236140426618,306.09847681685676,2.507875930512522,2.294649846239866,1.1590982668617,0.6730593607305936,6.1230769230769235,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.43,11.0,10.840678162841245,2.0,52.0,36.94156391853055,29.142857142857146,27.29972489521552,11.557692307692308,228.5,35.69646531787925,29.439182787487546,22.21186510008786,5.28029706441749,105.19744102014135,128.49264258185616,118.58718459188694,60.65299568383728,13.633236140426618,306.09847681685676,2.7304816034878456,2.3813846866316766,1.4208363911485795,0.6545454545454545,7.868386023294509,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.43,11.0,10.840678162841245,2.0,52.0,36.94156391853055,29.142857142857146,27.29972489521552,11.557692307692308,228.5,35.69646531787925,29.439182787487546,22.21186510008786,5.28029706441749,105.19744102014135,128.49264258185616,118.58718459188694,60.65299568383728,13.633236140426618,306.09847681685676,2.4715410752751317,2.291054262259789,1.0693457247504445,0.6074398249452955,5.401663893510816,0.0,0.0,0.0,0.0,0.0,0
squish_dp,500,8.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.43,11.0,10.829491160155161,2.0,52.0,36.93401362568614,29.134920634920636,27.300290469683627,11.557692307692308,228.5,35.6896685709482,29.439182787487546,22.207144957316718,5.28029706441749,105.19744102014135,128.49264258185616,118.58718459188694,60.65299568383728,13.633236140426618,306.09847681685676,3.244740782936151,2.295116930171278,2.6906564864718203,0.684931506849315,10.66709886547812,0.145,0.0,0.3502884814007166,0.0,1.0,0
squish_dp,200,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.21,11.5,11.556881722658373,2.0,56.0,35.30580736591741,28.223214285714285,26.86003072342591,10.732142857142858,228.5,34.59782750712213,28.290573331329902,21.80735165353956,4.0198390529244685,105.19744102014135,127.65319524512742,118.58718459188694,60.28701367897352,13.633236140426618,303.4051726884247,6.692498429922795,7.123290764790765,3.522938667879537,0.6590909090909091,12.322628951747088,0.6181666666666666,1.0,0.432757290006618,0.0,1.0,0
squish_dp,50,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,13.96,11.0,9.038548198430627,2.0,37.0,36.84843771077441,27.889880952380953,27.378249969170007,12.615384615384615,228.5,36.375820319953384,29.78467377482666,21.695850052737576,4.0198390529244685,106.43238472505324,130.82346033893765,123.37576923925285,60.244831499728164,13.633236140426618,296.7526010883704,10.052386090256702,9.26942330383481,2.9274706326058193,4.296969696969697,18.611428571428572,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
squish_dp,100,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.05,12.0,11.561320919952937,2.0,59.0,35.99387258515311,27.846590909090907,27.45923151798919,10.186440677966102,228.5,34.94839360738367,29.352275976115635,21.794791003937057,4.0198390529244685,105.19744102014135,129.027241708653,121.23668956512053,59.91289290257514,13.633236140426618,303.4051726884247,9.844852140749017,10.102649186788625,3.3856787203359517,1.0,16.872185430463578,0.7645952380952381,1.0,0.3185895599401825,0.0,1.0,0
pure_dp,0,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.22,11.5,11.51861032583288,2.0,56.0,35.268181788839854,27.227272727272727,26.861113738959357,10.732142857142858,228.5,34.57868287370024,28.569254827890212,21.77275232576535,4.0198390529244685,105.19744102014135,127.3784513989585,116.4886204279573,60.48443190643126,13.633236140426618,306.09847681685676,2.6658656054665237,2.4114411887098397,1.206656499121938,0.6515151515151515,6.177204658901831,nan,nan,nan,nan,nan,0
squish_dp,500,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.22,11.5,11.51861032583288,2.0,56.0,35.268181788839854,27.227272727272727,26.861113738959357,10.732142857142858,228.5,34.57970384544114,28.569254827890212,21.772199907475652,4.0198390529244685,105.19744102014135,127.3784513989585,116.4886204279573,60.48443190643126,13.633236140426618,306.09847681685676,3.3780293330528064,2.330862343275076,2.8663896221724383,0.6636363636363636,11.341004862236629,0.145,0.0,0.3502884814007166,0.0,1.0,0
squish_dp,1000,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.22,11.5,11.51861032583288,2.0,56.0,35.268181788839854,27.227272727272727,26.861113738959357,10.732142857142858,228.5,34.57868287370024,28.569254827890212,21.77275232576535,4.0198390529244685,105.19744102014135,127.3784513989585,116.4886204279573,60.48443190643126,13.633236140426618,306.09847681685676,3.0516640754151125,2.8003876470831957,1.5453166423908133,0.6507658643326039,7.9001647446457985,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.22,11.5,11.51861032583288,2.0,56.0,35.268181788839854,27.227272727272727,26.861113738959357,10.732142857142858,228.5,34.57868287370024,28.569254827890212,21.77275232576535,4.0198390529244685,105.19744102014135,127.3784513989585,116.4886204279573,60.48443190643126,13.633236140426618,306.09847681685676,3.199729417028397,2.6654417954675558,1.6744776075484014,0.6212121212121212,8.185856905158069,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,7.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,15.22,11.5,11.51861032583288,2.0,56.0,35.268181788839854,27.227272727272727,26.861113738959357,10.732142857142858,228.5,34.57868287370024,28.569254827890212,21.77275232576535,4.0198390529244685,105.19744102014135,127.3784513989585,116.4886204279573,60.48443190643126,13.633236140426618,306.09847681685676,2.654828925194597,2.4215742365742368,1.2268386902607809,0.6673960612691466,6.886189683860233,0.0,0.0,0.0,0.0,0.0,0
squish_dp,50,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,14.85,11.5,9.488296884993522,2.0,39.0,34.34075842603238,25.763480392156865,26.14122875182511,10.88,228.5,34.60384109918727,28.901223065327873,20.045078350671073,3.3972742898454955,102.39105713144616,129.37574718284782,122.06677264248023,59.18804711729272,11.17049400722078,296.7526010883704,8.830127105572897,8.941222983204845,1.5635686780030853,4.33030303030303,12.615384615384615,0.8758571428571429,1.0,0.20813029204283914,0.2857142857142857,1.0,0
squish_dp,100,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.18,12.0,12.324222679198256,2.0,60.0,33.6786812267516,25.24313725490196,26.365180946416892,9.714285714285714,228.5,34.14176270858418,28.889404888490585,21.46488741004556,3.3972742898454955,102.72161863178145,128.67603583824345,121.74652916726798,59.74589183120407,11.17049400722078,303.4051726884247,10.682321723756848,10.367976336936891,3.6734554685102943,0.7075757575757576,21.241714285714284,0.7645952380952381,1.0,0.3185895599401825,0.0,1.0,0
pure_dp,0,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.31,12.0,12.571970587161125,2.0,60.0,33.3451238644283,25.176470588235293,25.972271945485165,9.714285714285714,228.5,33.71002240946086,28.21147763463715,21.454577989437574,3.3972742898454955,102.74645328163959,126.46782343886635,116.88394553715732,60.92760208564189,11.17049400722078,306.09847681685676,2.583367306142509,2.3630468326697924,1.1316307121926343,0.6098468271334792,5.515806988352746,nan,nan,nan,nan,nan,0
squish_dp,200,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.24,12.0,12.370639727707184,2.0,57.0,33.29986552023981,25.176470588235293,25.896224062630274,9.714285714285714,228.5,33.74116739948558,28.099644641217296,21.482436166184907,3.3972742898454955,102.74645328163959,126.78040970921748,119.80175776953568,60.71828055449872,11.17049400722078,303.4051726884247,7.2196261758497435,7.709321003374292,3.899100205552368,0.646969696969697,16.136340852130324,0.6181666666666666,1.0,0.432757290006618,0.0,1.0,0
squish_dp,1000,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.31,12.0,12.571970587161125,2.0,60.0,33.3451238644283,25.176470588235293,25.972271945485165,9.714285714285714,228.5,33.71002240946086,28.21147763463715,21.454577989437574,3.3972742898454955,102.74645328163959,126.46782343886635,116.88394553715732,60.92760208564189,11.17049400722078,306.09847681685676,3.7744367835297346,3.38214300552578,1.8646307264310458,1.1904382470119523,9.215721231766613,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.31,12.0,12.571970587161125,2.0,60.0,33.3451238644283,25.176470588235293,25.972271945485165,9.714285714285714,228.5,33.71002240946086,28.21147763463715,21.454577989437574,3.3972742898454955,102.74645328163959,126.46782343886635,116.88394553715732,60.92760208564189,11.17049400722078,306.09847681685676,4.0203962425321125,3.884140496159307,1.9643948166829568,0.6636363636363636,10.63646677471637,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.31,12.0,12.571970587161125,2.0,60.0,33.3451238644283,25.176470588235293,25.972271945485165,9.714285714285714,228.5,33.71002240946086,28.21147763463715,21.454577989437574,3.3972742898454955,102.74645328163959,126.46782343886635,116.88394553715732,60.92760208564189,11.17049400722078,306.09847681685676,2.7994708916959543,2.455655713111653,1.2453173723030155,0.6282275711159738,6.855833333333333,0.0,0.0,0.0,0.0,0.0,0
squish_dp,500,6.0,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,16.33,12.0,12.589923018674959,2.0,60.0,33.32890881066486,24.676470588235293,25.979183972642527,9.714285714285714,228.5,33.70713696050594,28.21147763463715,21.454419389259257,3.3972742898454955,102.74645328163959,126.46782343886635,116.88394553715732,60.92760208564189,11.17049400722078,306.09847681685676,3.4938132241880977,2.4598893360160967,2.832219807398366,0.674398249452954,11.637,0.145,0.0,0.3502884814007166,0.0,1.0,0
