trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4527487,snap_to_nearest,5,537,9.411163061101066,38.04690741608878,24.99547071633046,54.160000000000004,0.5042830540037244,0.502048417132216,0.5098696461824954
4527487,first_point,5,537,26.670678496555563,59.964982480155854,49.76591215764604,2.9600000000000004,0.02756052141527002,0.02756052141527002,0.02811918063314711
4544584,centroid,3,132,2.719811751959031,12.638898592414455,7.972409945541667,5.733333333333333,0.1303030303030303,0.1303030303030303,0.1303030303030303
4544584,medoid,3,132,2.7131192108195994,12.876042930334174,9.083267977229212,550.2333333333333,12.50530303030303,12.388636363636364,12.724242424242423
4544584,snap_to_nearest,3,132,2.744077034000106,13.15815781352596,8.248924109676834,14.933333333333332,0.33939393939393936,0.3386363636363637,0.3416666666666667
4544584,first_point,3,132,11.134586736288513,23.67514525590877,14.915583552069958,2.833333333333333,0.06439393939393939,0.06136363636363636,0.06969696969696969
4547202,centroid,4,260,3.4728901891281247,15.191518826819483,10.50763578862776,13.55,0.20846153846153848,0.2069230769230769,0.20884615384615385
4547202,medoid,4,260,3.3666944569698027,15.83843620694603,11.246707049627716,1835.55,28.23923076923077,22.44846153846154,31.25653846153846
4547202,snap_to_nearest,4,260,3.4536699662085586,15.168287074312778,10.525813538392528,36.225,0.5573076923076923,0.5561538461538461,0.5653846153846154
4547202,first_point,4,260,13.475462664551229,26.4990429742975,20.010823512659506,3.1,0.047692307692307694,0.04730769230769231,0.047692307692307694
4559519,centroid,5,633,5.639550183918965,20.61939363491391,13.039164120050446,17.599999999999998,0.13902053712480253,0.13854660347551342,0.1399684044233807
4559519,medoid,5,633,5.623193801651844,20.751555796022206,13.009082660831059,14392.839999999998,113.68751974723538,93.31121642969984,115.5135860979463
4559519,snap_to_nearest,5,633,5.639062818748029,20.710227479362384,13.0636334119963,69.88,0.5519747235387046,0.5516587677725119,0.5575039494470774
4559519,first_point,5,633,18.672241884884194,38.908595599677525,29.598613167183913,3.3799999999999994,0.026698262243285937,0.026382306477093206,0.027014218009478674
4575701,centroid,1,43,4.40525614316298,10.311790031704403,8.600524820621255,10.7,0.24883720930232556,0.2441860465116279,0.2534883720930233
4575701,medoid,1,43,4.406423610926592,11.04896170745256,9.250009671378523,869.5,20.22093023255814,20.08604651162791,20.374418604651165
4575701,snap_to_nearest,1,43,4.429967144311854,10.108816583231883,8.782196708395835,29.2,0.6790697674418604,0.6581395348837209,0.6813953488372093
4575701,first_point,1,43,10.323302639462524,18.868495138296417,15.47777674245528,4.1,0.09534883720930232,0.09302325581395349,0.09999999999999999
4579744,centroid,5,301,2.6800023679000184,16.425360773788814,8.481180249666979,12.24,0.20332225913621263,0.1966777408637874,0.20365448504983388
4579744,medoid,5,301,2.4716065791382387,14.696221206151126,12.420234004641692,1847.88,30.695681063122922,30.6734219269103,30.76777408637874
4579744,snap_to_nearest,5,301,2.6113699964095987,15.524994503463626,9.441092324983542,36.7,0.6096345514950167,0.6093023255813954,0.6179401993355482
4579744,first_point,5,301,13.724110797315463,27.300753079534164,24.605345635343046,3.3000000000000003,0.054817275747508304,0.054817275747508304,0.05681063122923589
4605892,centroid,3,637,15.62701591637074,37.352074142713455,28.628200035086035,13.1,0.06169544740973312,0.061224489795918366,0.06342229199372057
4605892,medoid,3,637,15.448191536941884,41.42925988665381,32.023122037310806,19611.333333333332,92.36106750392464,84.54207221350079,101.70047095761382
4605892,snap_to_nearest,3,637,15.674618753235682,36.80389725840005,27.962313454974097,113.63333333333334,0.5351648351648352,0.5298273155416012,0.5464678178963893
4605892,first_point,3,637,25.558346920433294,59.655472506616256,53.30699581512853,3.5666666666666664,0.016797488226059653,0.0163265306122449,0.017425431711145998
