trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
6193396,squish_dp,2000,20.0,658,6,5,370,18,20.555555555555557,11.781872538170218,62.30422739188768,3.5175675675675677,3.494864864864865,3.5432432432432432,0.0
6193436,squish_dp,2000,20.0,666,5,6,94,9,10.444444444444445,9.698070869282725,39.91388337838726,1.2648936170212766,1.2308510638297874,1.2851063829787235,0.0
4216956,squish_dp,2000,30.0,910,6,5,363,14,25.928571428571427,17.98887260751504,86.02382374975497,2.021763085399449,1.9611570247933883,2.1179063360881543,0.0
4272243,squish_dp,2000,30.0,646,2,1,600,23,26.08695652173913,39.94660458883176,165.55474882464503,3.1013333333333333,3.0278333333333336,3.4078333333333335,0.0
4344977,squish_dp,2000,30.0,1187,5,5,384,10,38.4,48.69019597756556,174.99542694970577,1.1937499999999999,1.1861979166666667,1.2125000000000001,0.0
4350946,squish_dp,2000,30.0,690,5,5,394,12,32.833333333333336,38.5507802724381,151.39389617901517,2.3794416243654823,2.2835025380710663,2.434010152284264,0.0
4351935,squish_dp,2000,30.0,775,6,5,369,16,23.0625,23.694796626775375,97.60784386743529,2.2105691056910572,2.1577235772357723,2.2737127371273713,0.0
4352377,squish_dp,2000,30.0,716,5,4,428,15,28.533333333333335,25.419169437719084,111.58165769262132,2.3324766355140185,2.275467289719626,2.407710280373832,0.0
4358853,squish_dp,2000,30.0,666,4,3,528,12,44.0,44.092024900568006,126.75944348165996,2.09375,2.086931818181818,2.164962121212121,0.0
4359232,squish_dp,2000,30.0,681,3,2,590,16,36.875,71.87891154405733,239.74433059292625,2.5422033898305085,2.5366101694915253,2.562542372881356,0.0
4370045,squish_dp,2000,30.0,720,4,3,467,17,27.470588235294116,32.81490289819244,182.50508759165277,2.511134903640257,2.490792291220557,2.5618843683083514,0.0
4389353,squish_dp,2000,30.0,650,5,4,462,23,20.08695652173913,28.67891768601616,121.14840455260449,3.0703463203463204,2.682900432900433,3.4162337662337663,0.0
4389414,squish_dp,2000,30.0,645,5,5,422,13,32.46153846153846,40.415321351126806,127.4052607575808,1.7462085308056872,1.7201421800947867,2.077488151658768,0.0
4392729,squish_dp,2000,30.0,652,4,3,478,10,47.8,86.48977394517867,320.67928852817516,2.475941422594142,2.1357740585774057,2.5531380753138078,0.0
4393045,squish_dp,2000,30.0,936,4,3,438,14,31.285714285714285,36.25653951277551,205.32157264618328,3.8187214611872142,3.1342465753424658,3.893607305936073,0.0
4440451,squish_dp,2000,30.0,657,3,2,546,22,24.818181818181817,18.481037844041776,75.15962852712684,6.645604395604396,5.712637362637363,6.6802197802197805,0.0
4443744,squish_dp,2000,30.0,710,7,6,399,19,21.0,33.61149554960457,171.40916950565574,2.903007518796992,2.8734335839599,2.9155388471177943,0.0
4448887,squish_dp,2000,30.0,666,6,6,333,14,23.785714285714285,27.502688029017843,148.29281800625367,1.1444444444444446,1.1354354354354355,1.1813813813813814,0.0
4469551,squish_dp,2000,30.0,670,4,3,512,16,32.0,47.23333786374271,233.0203634059577,2.0896484375,1.5544921875,3.27265625,0.0
4472905,squish_dp,2000,30.0,816,4,3,463,14,33.07142857142857,25.70554652989628,105.62973266810226,3.7077753779697624,2.9129589632829376,3.8352051835853134,0.0
4473229,squish_dp,2000,30.0,673,4,4,446,14,31.857142857142858,41.30427039961974,273.18675858335484,3.0269058295964126,2.926457399103139,3.7262331838565026,0.0
4481970,squish_dp,2000,30.0,642,3,2,494,11,44.90909090909091,47.61353796788358,179.56803647047963,3.733400809716599,3.3619433198380566,4.420242914979757,0.0
4482888,squish_dp,2000,30.0,647,1,0,647,30,21.566666666666666,10.420041882860891,31.82952853735502,4.221792890262751,3.9301391035548687,4.421174652241112,0.0
4487550,squish_dp,2000,30.0,653,4,3,480,15,32.0,28.163025206362445,146.89416378717902,2.1443749999999997,1.7229166666666667,2.2616666666666663,0.0
4487946,squish_dp,2000,30.0,710,2,1,227,11,20.636363636363637,47.27492651196581,252.63529775318182,4.442290748898678,4.374008810572687,4.559911894273127,0.0
4504164,squish_dp,2000,30.0,649,5,5,364,14,26.0,126.73592012999926,514.9882729553271,2.926098901098901,2.83543956043956,3.4837912087912084,0.0
4527487,squish_dp,2000,30.0,671,4,5,134,8,16.75,11.974551301265508,66.41942568155379,1.4447761194029851,1.3828358208955225,1.4447761194029851,0.0
4544584,squish_dp,2000,30.0,672,4,3,540,15,36.0,45.58968579181998,178.95005852826543,2.599259259259259,2.4653703703703704,3.100185185185185,0.0
4547202,squish_dp,2000,30.0,696,5,4,436,14,31.142857142857142,32.98251870060893,181.6428397919189,2.461697247706422,2.4461009174311927,2.810321100917431,0.0
4559519,squish_dp,2000,30.0,991,6,5,358,17,21.058823529411764,35.86344161907445,184.63135170403655,3.284078212290503,2.759217877094972,3.3460893854748606,0.0
4575701,squish_dp,2000,30.0,700,2,1,657,15,43.8,60.02215464745493,247.8401516585399,4.6697108066971085,4.584170471841705,4.982800608828006,0.0
4579744,squish_dp,2000,30.0,678,6,5,377,16,23.5625,26.534921377205453,101.31224147197696,1.3612732095490718,1.3323607427055704,2.246949602122016,0.0
4605892,squish_dp,2000,30.0,678,2,3,41,4,10.25,5.091038151765112,9.333864197530295,1.4146341463414633,1.3634146341463413,1.4292682926829268,0.0
4668185,squish_dp,2000,30.0,641,7,6,372,19,19.57894736842105,17.48806445055676,88.63925051513114,3.227956989247312,2.847043010752688,3.281720430107527,0.0
4705097,squish_dp,2000,30.0,659,4,4,451,13,34.69230769230769,27.270591104500358,81.89086696407179,4.056541019955654,3.6028824833702884,4.101330376940133,0.0
