gamma_mps,k,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,n_moves_mean,n_moves_median,n_moves_std,n_moves_min,n_moves_max,n_stops_mean,n_stops_median,n_stops_std,n_stops_min,n_stops_max,n_move_points_mean,n_move_points_median,n_move_points_std,n_move_points_min,n_move_points_max,n_move_keypoints_mean,n_move_keypoints_median,n_move_keypoints_std,n_move_keypoints_min,n_move_keypoints_max,move_cr_mean,move_cr_median,move_cr_std,move_cr_min,move_cr_max,move_retention_ratio_mean,move_retention_ratio_median,move_retention_ratio_std,move_retention_ratio_min,move_retention_ratio_max,e_match_rate_mean,e_match_rate_median,e_match_rate_std,e_match_rate_min,e_match_rate_max,v_match_rate_mean,v_match_rate_median,v_match_rate_std,v_match_rate_min,v_match_rate_max,move_latency_us_per_point_mean,move_latency_us_per_point_median,move_latency_us_per_point_std,move_latency_us_per_point_min,move_latency_us_per_point_max,passes_retention_floor
3.0,5,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,24.246486581119246,23.840233881163087,6.894994962154287,11.714285714285714,64.56,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.008840769095485021,0.0,0.01923362263022901,0.0,0.10714285714285714,0.6565101014542585,0.6666666666666666,0.28089329209782365,0.010309278350515464,1.0,8.560442651617752,7.3118706597222225,5.099894623197773,3.1132231404958675,34.88928571428571,1
3.0,2,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,24.002966513491234,23.687901572112096,7.046782585186071,11.181818181818182,67.25,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.048763901494092404,0.012739370334307044,0.07318077197655322,0.0,0.35,0.9340100594695248,1.0,0.15951537117468087,0.0449438202247191,1.0,6.718067849032761,6.412846634705772,2.361231974505177,3.2979338842975205,15.895384615384616,1
3.0,6,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,24.008663639974134,23.666342884895577,6.862154495317729,11.310344827586206,64.56,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.005814453678939699,0.0,0.01451728432279303,0.0,0.10714285714285714,0.5305484384463703,0.5,0.289289152553878,0.0,1.0,7.671807500318792,6.813805413613185,4.111967171438618,3.0580698835274545,34.50459183673469,1
3.0,7,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,23.64792632313985,23.150723025583982,6.996402613243333,11.09433962264151,64.56,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.0031338574731959484,0.0,0.00888796609331529,0.0,0.0625,0.3980369093137345,0.375,0.251019944843848,0.0,1.0,8.376543648380583,7.937573292005682,3.7792161244459277,3.2636363636363637,26.202551020408162,1
3.0,8,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,23.14198962073997,22.737986270022883,6.995297984612466,10.695652173913043,64.56,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.0019452922614874425,0.0,0.006698083224380409,0.0,0.034482758620689655,0.2845556099889249,0.25,0.21719532390343108,0.0,1.0,7.966920629453263,7.091724133097861,3.620842121590091,3.0349442379182157,24.863775510204082,1
3.0,9,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,22.613713331687734,22.272727272727273,7.50227246225864,10.144329896907216,73.36363636363636,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.0007100624749850984,0.0,0.0037349292726644567,0.0,0.02564102564102564,0.21110122645347043,0.150997150997151,0.19706360422723246,0.0,1.0,7.044593718944949,6.279377829476861,3.176437691967601,3.31846921797005,25.38967741935484,1
3.0,10,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,22.00106971694184,21.575168247575647,7.830824997365033,9.553398058252426,76.85714285714286,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.0007850364720750283,0.0,0.004039661676693114,0.0,0.02702702702702703,0.13201613859818775,0.08633540372670807,0.14257878536315072,0.0,0.75,6.793622076898831,5.90580515567459,3.0008046727989224,3.32283185840708,22.234269662921346,1
2.0,3,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,85.03,78.5,39.48697650025022,13.0,228.0,19.30415822184949,19.014897413024087,5.076616563604543,10.357894736842105,44.833333333333336,0.2258361860787649,0.22891110467175374,0.053622113216336184,0.08550185873605948,0.40853658536585363,0.037896456512362967,0.0035714285714285713,0.09691743638620465,0.0,0.875,0.8904718728162113,1.0,0.18554930516136167,0.02564102564102564,1.0,7.686804869314166,7.0253377694199335,3.1232942081909805,3.4809917355371898,21.47022471910112,1
2.0,4,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,85.03,78.5,39.48697650025022,13.0,228.0,19.314532553165513,18.95339120998372,5.078089925464316,10.31578947368421,44.833333333333336,0.2258361860787649,0.22891110467175374,0.053622113216336184,0.08550185873605948,0.40853658536585363,0.026301937232137414,0.0,0.05610585873963496,0.0,0.4166666666666667,0.8247333978658564,0.9027777777777777,0.22630164680374312,0.02564102564102564,1.0,7.215452746440943,6.114062004369034,3.2749128185416514,3.28,18.132517482517482,1
2.0,5,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,85.03,78.5,39.48697650025022,13.0,228.0,19.331139697327327,18.74572531715389,5.134174890329876,9.560975609756097,44.833333333333336,0.2258361860787649,0.22891110467175374,0.053622113216336184,0.08550185873605948,0.40853658536585363,0.018270301713541576,0.0,0.04783374799515546,0.0,0.32142857142857145,0.7588495737983444,0.8516483516483516,0.26049788029547305,0.01652892561983471,1.0,6.767631640478198,5.976815168848452,2.988994672402734,3.225619834710744,18.476829268292683,1
